date,lake,funct,model,mgO2_day
8/13/20,SUM,NEPsd,bayes,0.016425297
8/14/20,SUM,GPP,bayes,-0.013490698
8/14/20,SUM,GPP,book,0.02015989
8/14/20,SUM,R,bayes,0.14156621
8/14/20,SUM,R,book,0.07662389
8/14/20,SUM,NEP,bayes,0.128075513
8/14/20,SUM,NEP,book,0.128538811
8/14/20,SUM,GPP2,bayes,0.013490698
8/14/20,SUM,GPP2,book,0.02015989
8/14/20,SUM,R2,bayes,-0.14156621
8/14/20,SUM,R2,book,-0.07662389
8/14/20,SUM,NEP2,bayes,0.128075513
8/14/20,SUM,NEP2,book,-0.056464
8/14/20,SUM,NEP3,bayes,-0.128075513
8/14/20,SUM,NEP3,book,-0.056464
8/14/20,SUM,GPPsd,bayes,0.013541616
8/14/20,SUM,Rsd,bayes,0.013370836
8/14/20,SUM,NEPsd,bayes,0.01903036
8/15/20,SUM,GPP,bayes,-0.017022332
8/15/20,SUM,GPP,book,0.129428153
8/15/20,SUM,R,bayes,0.052020665
8/15/20,SUM,R,book,-0.069960526
8/15/20,SUM,NEP,bayes,0.034998332
8/15/20,SUM,NEP,book,0.031507887
8/15/20,SUM,GPP2,bayes,0.017022332
8/15/20,SUM,GPP2,book,0.129428153
8/15/20,SUM,R2,bayes,-0.052020665
8/15/20,SUM,R2,book,-0.069960526
8/15/20,SUM,NEP2,bayes,0.034998332
8/15/20,SUM,NEP2,book,0.059467627
8/15/20,SUM,NEP3,bayes,-0.034998332
8/15/20,SUM,NEP3,book,0.059467627
8/15/20,SUM,GPPsd,bayes,0.018234687
8/15/20,SUM,Rsd,bayes,0.018124388
8/15/20,SUM,NEPsd,bayes,0.025709866
8/16/20,SUM,GPP,bayes,0.073334077
8/16/20,SUM,GPP,book,0.4171916
8/16/20,SUM,R,bayes,0.069704391
8/16/20,SUM,R,book,-0.191797447
8/16/20,SUM,NEP,bayes,0.143038468
8/16/20,SUM,NEP,book,0.149178365
8/16/20,SUM,GPP2,bayes,0.073334077
8/16/20,SUM,GPP2,book,0.4171916
8/16/20,SUM,R2,bayes,-0.069704391
8/16/20,SUM,R2,book,-0.191797447
8/16/20,SUM,NEP2,bayes,0.143038468
8/16/20,SUM,NEP2,book,0.225394153
8/16/20,SUM,NEP3,bayes,0.003629686
8/16/20,SUM,NEP3,book,0.225394153
8/16/20,SUM,GPPsd,bayes,0.044459436
8/16/20,SUM,Rsd,bayes,0.044056066
8/16/20,SUM,NEPsd,bayes,0.062590562
8/17/20,SUM,GPP,bayes,0.050176272
8/17/20,SUM,GPP,book,-0.587060622
8/17/20,SUM,R,bayes,-0.043189947
8/17/20,SUM,R,book,0.414023065
8/17/20,SUM,NEP,bayes,0.006986324
8/17/20,SUM,NEP,book,-0.006322171
8/17/20,SUM,GPP2,bayes,0.050176272
8/17/20,SUM,GPP2,book,0.587060622
8/17/20,SUM,R2,bayes,-0.043189947
8/17/20,SUM,R2,book,-0.414023065
8/17/20,SUM,NEP2,bayes,0.006986324
8/17/20,SUM,NEP2,book,0.173037557
8/17/20,SUM,NEP3,bayes,0.006986324
8/17/20,SUM,NEP3,book,0.173037557
8/17/20,SUM,GPPsd,bayes,0.025101724
8/17/20,SUM,Rsd,bayes,0.024711726
8/17/20,SUM,NEPsd,bayes,0.035224507
8/18/20,SUM,GPP,bayes,-0.050342593
8/18/20,SUM,GPP,book,0.031287233
8/18/20,SUM,R,bayes,0.137728365
8/18/20,SUM,R,book,0.036181836
8/18/20,SUM,NEP,bayes,0.087385771
8/18/20,SUM,NEP,book,0.08312207
8/18/20,SUM,GPP2,bayes,0.050342593
8/18/20,SUM,GPP2,book,0.031287233
8/18/20,SUM,R2,bayes,-0.137728365
8/18/20,SUM,R2,book,-0.036181836
8/18/20,SUM,NEP2,bayes,0.087385771
8/18/20,SUM,NEP2,book,-0.004894603
8/18/20,SUM,NEP3,bayes,-0.087385771
8/18/20,SUM,NEP3,book,-0.004894603
8/18/20,SUM,GPPsd,bayes,0.015015889
8/18/20,SUM,Rsd,bayes,0.014214465
8/18/20,SUM,NEPsd,bayes,0.020676748
8/19/20,SUM,GPP,bayes,-0.10165699
8/19/20,SUM,GPP,book,-0.157197598
8/19/20,SUM,R,bayes,0.25788142
8/19/20,SUM,R,book,0.22297428
8/19/20,SUM,NEP,bayes,0.156224429
8/19/20,SUM,NEP,book,0.1597923
8/19/20,SUM,GPP2,bayes,0.10165699
8/19/20,SUM,GPP2,book,0.157197598
8/19/20,SUM,R2,bayes,-0.25788142
8/19/20,SUM,R2,book,-0.22297428
8/19/20,SUM,NEP2,bayes,0.156224429
8/19/20,SUM,NEP2,book,-0.065776682
8/19/20,SUM,NEP3,bayes,-0.156224429
8/19/20,SUM,NEP3,book,-0.065776682
8/19/20,SUM,GPPsd,bayes,0.0207985
8/19/20,SUM,Rsd,bayes,0.020262296
8/19/20,SUM,NEPsd,bayes,0.029036842
8/20/20,SUM,GPP,bayes,0.028454758
8/20/20,SUM,GPP,book,-0.179310844
8/20/20,SUM,R,bayes,0.036389128
8/20/20,SUM,R,book,0.17608267
8/20/20,SUM,NEP,bayes,0.064843886
8/20/20,SUM,NEP,book,0.070630091
8/20/20,SUM,GPP2,bayes,0.028454758
8/20/20,SUM,GPP2,book,0.179310844
8/20/20,SUM,R2,bayes,-0.036389128
8/20/20,SUM,R2,book,-0.17608267
8/20/20,SUM,NEP2,bayes,0.064843886
8/20/20,SUM,NEP2,book,0.003228175
8/20/20,SUM,NEP3,bayes,-0.007934369
8/20/20,SUM,NEP3,book,0.003228175
8/20/20,SUM,GPPsd,bayes,0.03384414
8/20/20,SUM,Rsd,bayes,0.033543951
8/20/20,SUM,NEPsd,bayes,0.047651049
8/21/20,SUM,GPP,bayes,0.019839335
8/21/20,SUM,GPP,book,-0.164271008
8/21/20,SUM,R,bayes,0.029031875
8/21/20,SUM,R,book,0.159025547
8/21/20,SUM,NEP,bayes,0.04887121
8/21/20,SUM,NEP,book,0.061441864
8/21/20,SUM,GPP2,bayes,0.019839335
8/21/20,SUM,GPP2,book,0.164271008
8/21/20,SUM,R2,bayes,-0.029031875
8/21/20,SUM,R2,book,-0.159025547
8/21/20,SUM,NEP2,bayes,0.04887121
8/21/20,SUM,NEP2,book,0.00524546
8/21/20,SUM,NEP3,bayes,-0.009192541
8/21/20,SUM,NEP3,book,0.00524546
8/21/20,SUM,GPPsd,bayes,0.01931277
8/21/20,SUM,Rsd,bayes,0.019063364
8/21/20,SUM,NEPsd,bayes,0.027136598
8/22/20,SUM,GPP,bayes,-0.019714036
8/22/20,SUM,GPP,book,0.029491343
8/22/20,SUM,R,bayes,0.022215105
8/22/20,SUM,R,book,-0.012493531
8/22/20,SUM,NEP,bayes,0.002501068
8/22/20,SUM,NEP,book,0.011874636
8/22/20,SUM,GPP2,bayes,0.019714036
8/22/20,SUM,GPP2,book,0.029491343
8/22/20,SUM,R2,bayes,-0.022215105
8/22/20,SUM,R2,book,-0.012493531
8/22/20,SUM,NEP2,bayes,0.002501068
8/22/20,SUM,NEP2,book,0.016997812
8/22/20,SUM,NEP3,bayes,-0.002501068
8/22/20,SUM,NEP3,book,0.016997812
8/22/20,SUM,GPPsd,bayes,0.013949388
8/22/20,SUM,Rsd,bayes,0.013472013
8/22/20,SUM,NEPsd,bayes,0.019392796
8/23/20,SUM,GPP,bayes,0.026900273
8/23/20,SUM,GPP,book,-0.049566119
8/23/20,SUM,R,bayes,0.174754033
8/23/20,SUM,R,book,0.17466883
8/23/20,SUM,NEP,bayes,0.201654305
8/23/20,SUM,NEP,book,0.199265177
8/23/20,SUM,GPP2,bayes,0.026900273
8/23/20,SUM,GPP2,book,0.049566119
8/23/20,SUM,R2,bayes,-0.174754033
8/23/20,SUM,R2,book,-0.17466883
8/23/20,SUM,NEP2,bayes,0.201654305
8/23/20,SUM,NEP2,book,-0.125102711
8/23/20,SUM,NEP3,bayes,-0.14785376
8/23/20,SUM,NEP3,book,-0.125102711
8/23/20,SUM,GPPsd,bayes,0.012698369
8/23/20,SUM,Rsd,bayes,0.012573696
8/23/20,SUM,NEPsd,bayes,0.017870266
8/24/20,SUM,GPP,bayes,0.023066741
8/24/20,SUM,GPP,book,0.094484927
8/24/20,SUM,R,bayes,0.0282374
8/24/20,SUM,R,book,-0.036491681
8/24/20,SUM,NEP,bayes,0.051304141
8/24/20,SUM,NEP,book,0.042577225
8/24/20,SUM,GPP2,bayes,0.023066741
8/24/20,SUM,GPP2,book,0.094484927
8/24/20,SUM,R2,bayes,-0.0282374
8/24/20,SUM,R2,book,-0.036491681
8/24/20,SUM,NEP2,bayes,0.051304141
8/24/20,SUM,NEP2,book,0.057993246
8/24/20,SUM,NEP3,bayes,-0.005170659
8/24/20,SUM,NEP3,book,0.057993246
8/24/20,SUM,GPPsd,bayes,0.013524171
8/24/20,SUM,Rsd,bayes,0.013473086
8/24/20,SUM,NEPsd,bayes,0.019089978
8/25/20,SUM,GPP,bayes,-0.050317288
8/25/20,SUM,GPP,book,-0.122091614
8/25/20,SUM,R,bayes,0.144419519
8/25/20,SUM,R,book,0.148864984
8/25/20,SUM,NEP,bayes,0.094102231
8/25/20,SUM,NEP,book,0.091503456
8/25/20,SUM,GPP2,bayes,0.050317288
8/25/20,SUM,GPP2,book,0.122091614
8/25/20,SUM,R2,bayes,-0.144419519
8/25/20,SUM,R2,book,-0.148864984
8/25/20,SUM,NEP2,bayes,0.094102231
8/25/20,SUM,NEP2,book,-0.02677337
8/25/20,SUM,NEP3,bayes,-0.094102231
8/25/20,SUM,NEP3,book,-0.02677337
8/25/20,SUM,GPPsd,bayes,0.0107912
8/25/20,SUM,Rsd,bayes,0.010860048
8/25/20,SUM,NEPsd,bayes,0.015309822
8/26/20,SUM,GPP,bayes,-0.059045009
8/26/20,SUM,GPP,book,-0.302807004
8/26/20,SUM,R,bayes,0.174940875
8/26/20,SUM,R,book,0.300794845
8/26/20,SUM,NEP,bayes,0.115895866
8/26/20,SUM,NEP,book,0.128388318
8/26/20,SUM,GPP2,bayes,0.059045009
8/26/20,SUM,GPP2,book,0.302807004
8/26/20,SUM,R2,bayes,-0.174940875
8/26/20,SUM,R2,book,-0.300794845
8/26/20,SUM,NEP2,bayes,0.115895866
8/26/20,SUM,NEP2,book,0.002012159
8/26/20,SUM,NEP3,bayes,-0.115895866
8/26/20,SUM,NEP3,book,0.002012159
8/26/20,SUM,GPPsd,bayes,0.022078301
8/26/20,SUM,Rsd,bayes,0.02153454
8/26/20,SUM,NEPsd,bayes,0.030841333
8/27/20,SUM,GPP,bayes,-0.124383612
8/27/20,SUM,GPP,book,-0.439653775
8/27/20,SUM,R,bayes,0.271399388
8/27/20,SUM,R,book,0.409546324
8/27/20,SUM,NEP,bayes,0.147015776
8/27/20,SUM,NEP,book,0.147247547
8/27/20,SUM,GPP2,bayes,0.124383612
8/27/20,SUM,GPP2,book,0.439653775
8/27/20,SUM,R2,bayes,-0.271399388
8/27/20,SUM,R2,book,-0.409546324
8/27/20,SUM,NEP2,bayes,0.147015776
8/27/20,SUM,NEP2,book,0.03010745
8/27/20,SUM,NEP3,bayes,-0.147015776
8/27/20,SUM,NEP3,book,0.03010745
8/27/20,SUM,GPPsd,bayes,0.01429737
8/27/20,SUM,Rsd,bayes,0.013511526
8/27/20,SUM,NEPsd,bayes,0.019671709
8/28/20,SUM,GPP,bayes,-0.019595386
8/28/20,SUM,GPP,book,0.084151468
8/28/20,SUM,R,bayes,0.059108307
8/28/20,SUM,R,book,-0.032447105
8/28/20,SUM,NEP,bayes,0.039512921
8/28/20,SUM,NEP,book,0.037997956
8/28/20,SUM,GPP2,bayes,0.019595386
8/28/20,SUM,GPP2,book,0.084151468
8/28/20,SUM,R2,bayes,-0.059108307
8/28/20,SUM,R2,book,-0.032447105
8/28/20,SUM,NEP2,bayes,0.039512921
8/28/20,SUM,NEP2,book,0.051704363
8/28/20,SUM,NEP3,bayes,-0.039512921
8/28/20,SUM,NEP3,book,0.051704363
8/28/20,SUM,GPPsd,bayes,0.012915465
8/28/20,SUM,Rsd,bayes,0.012955977
8/28/20,SUM,NEPsd,bayes,0.018293895
8/29/20,SUM,GPP,bayes,-0.06705209
8/29/20,SUM,GPP,book,-0.072505581
8/29/20,SUM,R,bayes,0.044036612
8/29/20,SUM,R,book,0.040649678
8/29/20,SUM,NEP,bayes,-0.023015477
8/29/20,SUM,NEP,book,-0.014454335
8/29/20,SUM,GPP2,bayes,0.06705209
8/29/20,SUM,GPP2,book,0.072505581
8/29/20,SUM,R2,bayes,-0.044036612
8/29/20,SUM,R2,book,-0.040649678
8/29/20,SUM,NEP2,bayes,-0.023015477
8/29/20,SUM,NEP2,book,0.031855903
8/29/20,SUM,NEP3,bayes,0.023015477
8/29/20,SUM,NEP3,book,0.031855903
8/29/20,SUM,GPPsd,bayes,0.012108646
8/29/20,SUM,Rsd,bayes,0.011819599
8/29/20,SUM,NEPsd,bayes,0.016921059
8/30/20,SUM,GPP,bayes,0.104118748
8/30/20,SUM,GPP,book,-0.051135774
8/30/20,SUM,R,bayes,-0.060556434
8/30/20,SUM,R,book,0.065222311
8/30/20,SUM,NEP,bayes,0.043562314
8/30/20,SUM,NEP,book,0.043375449
8/30/20,SUM,GPP2,bayes,0.104118748
8/30/20,SUM,GPP2,book,0.051135774
8/30/20,SUM,R2,bayes,-0.060556434
8/30/20,SUM,R2,book,-0.065222311
8/30/20,SUM,NEP2,bayes,0.043562314
8/30/20,SUM,NEP2,book,-0.014086537
8/30/20,SUM,NEP3,bayes,0.043562314
8/30/20,SUM,NEP3,book,-0.014086537
8/30/20,SUM,GPPsd,bayes,0.011335064
8/30/20,SUM,Rsd,bayes,0.011411563
8/30/20,SUM,NEPsd,bayes,0.016084385
8/31/20,SUM,GPP,bayes,-0.013516914
8/31/20,SUM,GPP,book,-0.215239043
8/31/20,SUM,R,bayes,0.061226869
8/31/20,SUM,R,book,0.186866705
8/31/20,SUM,NEP,bayes,0.047709955
8/31/20,SUM,NEP,book,0.055061905
8/31/20,SUM,GPP2,bayes,0.013516914
8/31/20,SUM,GPP2,book,0.215239043
8/31/20,SUM,R2,bayes,-0.061226869
8/31/20,SUM,R2,book,-0.186866705
8/31/20,SUM,NEP2,bayes,0.047709955
8/31/20,SUM,NEP2,book,0.028372338
8/31/20,SUM,NEP3,bayes,-0.047709955
8/31/20,SUM,NEP3,book,0.028372338
8/31/20,SUM,GPPsd,bayes,0.011044442
8/31/20,SUM,Rsd,bayes,0.010771423
8/31/20,SUM,NEPsd,bayes,0.015427354
9/1/20,SUM,GPP,bayes,0.05630055
9/1/20,SUM,GPP,book,0.118324599
9/1/20,SUM,R,bayes,-0.022273078
9/1/20,SUM,R,book,-0.058343257
9/1/20,SUM,NEP,bayes,0.034027472
9/1/20,SUM,NEP,book,0.034289125
9/1/20,SUM,GPP2,bayes,0.05630055
9/1/20,SUM,GPP2,book,0.118324599
9/1/20,SUM,R2,bayes,-0.022273078
9/1/20,SUM,R2,book,-0.058343257
9/1/20,SUM,NEP2,bayes,0.034027472
9/1/20,SUM,NEP2,book,0.059981343
9/1/20,SUM,NEP3,bayes,0.034027472
9/1/20,SUM,NEP3,book,0.059981343
9/1/20,SUM,GPPsd,bayes,0.010424735
9/1/20,SUM,Rsd,bayes,0.010115074
9/1/20,SUM,NEPsd,bayes,0.014525488
9/2/20,SUM,GPP,bayes,0.079064117
9/2/20,SUM,GPP,book,-0.008383796
9/2/20,SUM,R,bayes,0.024053443
9/2/20,SUM,R,book,0.078096496
9/2/20,SUM,NEP,bayes,0.10311756
9/2/20,SUM,NEP,book,0.105152479
9/2/20,SUM,GPP2,bayes,0.079064117
9/2/20,SUM,GPP2,book,0.008383796
9/2/20,SUM,R2,bayes,-0.024053443
9/2/20,SUM,R2,book,-0.078096496
9/2/20,SUM,NEP2,bayes,0.10311756
9/2/20,SUM,NEP2,book,-0.0697127
9/2/20,SUM,NEP3,bayes,0.055010674
9/2/20,SUM,NEP3,book,-0.0697127
9/2/20,SUM,GPPsd,bayes,0.013189333
9/2/20,SUM,Rsd,bayes,0.012511212
9/2/20,SUM,NEPsd,bayes,0.018179354
9/3/20,SUM,GPP,bayes,0.131906817
9/3/20,SUM,GPP,book,0.333398051
9/3/20,SUM,R,bayes,-0.178588995
9/3/20,SUM,R,book,-0.250665195
9/3/20,SUM,NEP,bayes,-0.046682179
9/3/20,SUM,NEP,book,-0.028874414
9/3/20,SUM,GPP2,bayes,0.131906817
9/3/20,SUM,GPP2,book,0.333398051
9/3/20,SUM,R2,bayes,-0.178588995
9/3/20,SUM,R2,book,-0.250665195
9/3/20,SUM,NEP2,bayes,-0.046682179
9/3/20,SUM,NEP2,book,0.082732856
9/3/20,SUM,NEP3,bayes,-0.046682179
9/3/20,SUM,NEP3,book,0.082732856
9/3/20,SUM,GPPsd,bayes,0.012095927
9/3/20,SUM,Rsd,bayes,0.011732868
9/3/20,SUM,NEPsd,bayes,0.016851458
9/4/20,SUM,GPP,bayes,0.045533427
9/4/20,SUM,GPP,book,-0.151636373
9/4/20,SUM,R,bayes,0.02391063
9/4/20,SUM,R,book,0.189892467
9/4/20,SUM,NEP,bayes,0.069444058
9/4/20,SUM,NEP,book,0.123510458
9/4/20,SUM,GPP2,bayes,0.045533427
9/4/20,SUM,GPP2,book,0.151636373
9/4/20,SUM,R2,bayes,-0.02391063
9/4/20,SUM,R2,book,-0.189892467
9/4/20,SUM,NEP2,bayes,0.069444058
9/4/20,SUM,NEP2,book,-0.038256094
9/4/20,SUM,NEP3,bayes,0.021622797
9/4/20,SUM,NEP3,book,-0.038256094
9/4/20,SUM,GPPsd,bayes,0.015841756
9/4/20,SUM,Rsd,bayes,0.015446187
9/4/20,SUM,NEPsd,bayes,0.022125685
9/5/20,SUM,GPP,bayes,0.21489266
9/5/20,SUM,GPP,book,0.270084246
9/5/20,SUM,R,bayes,-0.11811245
9/5/20,SUM,R,book,-0.139606654
9/5/20,SUM,NEP,bayes,0.096780211
9/5/20,SUM,NEP,book,0.066956183
9/5/20,SUM,GPP2,bayes,0.21489266
9/5/20,SUM,GPP2,book,0.270084246
9/5/20,SUM,R2,bayes,-0.11811245
9/5/20,SUM,R2,book,-0.139606654
9/5/20,SUM,NEP2,bayes,0.096780211
9/5/20,SUM,NEP2,book,0.130477592
9/5/20,SUM,NEP3,bayes,0.096780211
9/5/20,SUM,NEP3,book,0.130477592
9/5/20,SUM,GPPsd,bayes,0.019847476
9/5/20,SUM,Rsd,bayes,0.018716178
9/5/20,SUM,NEPsd,bayes,0.027280352
9/6/20,SUM,GPP,bayes,-0.008147342
9/6/20,SUM,GPP,book,-0.093298167
9/6/20,SUM,R,bayes,0.052892929
9/6/20,SUM,R,book,0.090229996
9/6/20,SUM,NEP,bayes,0.044745587
9/6/20,SUM,NEP,book,0.038554986
9/6/20,SUM,GPP2,bayes,0.008147342
9/6/20,SUM,GPP2,book,0.093298167
9/6/20,SUM,R2,bayes,-0.052892929
9/6/20,SUM,R2,book,-0.090229996
9/6/20,SUM,NEP2,bayes,0.044745587
9/6/20,SUM,NEP2,book,0.003068171
9/6/20,SUM,NEP3,bayes,-0.044745587
9/6/20,SUM,NEP3,book,0.003068171
9/6/20,SUM,GPPsd,bayes,0.010961099
9/6/20,SUM,Rsd,bayes,0.010668406
9/6/20,SUM,NEPsd,bayes,0.01529577
9/7/20,SUM,GPP,bayes,0.05276937
9/7/20,SUM,GPP,book,0.172944054
9/7/20,SUM,R,bayes,-0.104111178
9/7/20,SUM,R,book,-0.161682123
9/7/20,SUM,NEP,bayes,-0.051341807
9/7/20,SUM,NEP,book,-0.063281832
9/7/20,SUM,GPP2,bayes,0.05276937
9/7/20,SUM,GPP2,book,0.172944054
9/7/20,SUM,R2,bayes,-0.104111178
9/7/20,SUM,R2,book,-0.161682123
9/7/20,SUM,NEP2,bayes,-0.051341807
9/7/20,SUM,NEP2,book,0.011261932
9/7/20,SUM,NEP3,bayes,-0.051341807
9/7/20,SUM,NEP3,book,0.011261932
9/7/20,SUM,GPPsd,bayes,0.01254106
9/7/20,SUM,Rsd,bayes,0.01276379
9/7/20,SUM,NEPsd,bayes,0.017893924
9/8/20,SUM,GPP,bayes,0.026303693
9/8/20,SUM,GPP,book,0.168230593
9/8/20,SUM,R,bayes,0.02228675
9/8/20,SUM,R,book,-0.075695272
9/8/20,SUM,NEP,bayes,0.048590442
9/8/20,SUM,NEP,book,0.058246142
9/8/20,SUM,GPP2,bayes,0.026303693
9/8/20,SUM,GPP2,book,0.168230593
9/8/20,SUM,R2,bayes,-0.02228675
9/8/20,SUM,R2,book,-0.075695272
9/8/20,SUM,NEP2,bayes,0.048590442
9/8/20,SUM,NEP2,book,0.092535321
9/8/20,SUM,NEP3,bayes,0.004016943
9/8/20,SUM,NEP3,book,0.092535321
9/8/20,SUM,GPPsd,bayes,0.010739963
9/8/20,SUM,Rsd,bayes,0.010218593
9/8/20,SUM,NEPsd,bayes,0.014824522
9/9/20,SUM,GPP,bayes,-0.031165814
9/9/20,SUM,GPP,book,-0.045779822
9/9/20,SUM,R,bayes,0.112029466
9/9/20,SUM,R,book,0.084985498
9/9/20,SUM,NEP,bayes,0.080863652
9/9/20,SUM,NEP,book,0.078703918
9/9/20,SUM,GPP2,bayes,0.031165814
9/9/20,SUM,GPP2,book,0.045779822
9/9/20,SUM,R2,bayes,-0.112029466
9/9/20,SUM,R2,book,-0.084985498
9/9/20,SUM,NEP2,bayes,0.080863652
9/9/20,SUM,NEP2,book,-0.039205676
9/9/20,SUM,NEP3,bayes,-0.080863652
9/9/20,SUM,NEP3,book,-0.039205676
9/9/20,SUM,GPPsd,bayes,0.014953323
9/9/20,SUM,Rsd,bayes,0.01485695
9/9/20,SUM,NEPsd,bayes,0.021079157
9/10/20,SUM,GPP,bayes,-0.006774912
9/10/20,SUM,GPP,book,0.118905203
9/10/20,SUM,R,bayes,0.074400576
9/10/20,SUM,R,book,-0.026377909
9/10/20,SUM,NEP,bayes,0.067625665
9/10/20,SUM,NEP,book,0.080999919
9/10/20,SUM,GPP2,bayes,0.006774912
9/10/20,SUM,GPP2,book,0.118905203
9/10/20,SUM,R2,bayes,-0.074400576
9/10/20,SUM,R2,book,-0.026377909
9/10/20,SUM,NEP2,bayes,0.067625665
9/10/20,SUM,NEP2,book,0.092527294
9/10/20,SUM,NEP3,bayes,-0.067625665
9/10/20,SUM,NEP3,book,0.092527294
9/10/20,SUM,GPPsd,bayes,0.014134617
9/10/20,SUM,Rsd,bayes,0.013063924
9/10/20,SUM,NEPsd,bayes,0.019247169
9/11/20,SUM,GPP,bayes,-0.097976421
9/11/20,SUM,GPP,book,-0.166601111
9/11/20,SUM,R,bayes,0.247999041
9/11/20,SUM,R,book,0.209089034
9/11/20,SUM,NEP,bayes,0.15002262
9/11/20,SUM,NEP,book,0.142211995
9/11/20,SUM,GPP2,bayes,0.097976421
9/11/20,SUM,GPP2,book,0.166601111
9/11/20,SUM,R2,bayes,-0.247999041
9/11/20,SUM,R2,book,-0.209089034
9/11/20,SUM,NEP2,bayes,0.15002262
9/11/20,SUM,NEP2,book,-0.042487923
9/11/20,SUM,NEP3,bayes,-0.15002262
9/11/20,SUM,NEP3,book,-0.042487923
9/11/20,SUM,GPPsd,bayes,0.012434231
9/11/20,SUM,Rsd,bayes,0.012263186
9/11/20,SUM,NEPsd,bayes,0.01746413
9/12/20,SUM,GPP,bayes,0.121207367
9/12/20,SUM,GPP,book,0.23406425
9/12/20,SUM,R,bayes,-0.131418044
9/12/20,SUM,R,book,-0.163384463
9/12/20,SUM,NEP,bayes,-0.010210677
9/12/20,SUM,NEP,book,-0.006519259
9/12/20,SUM,GPP2,bayes,0.121207367
9/12/20,SUM,GPP2,book,0.23406425
9/12/20,SUM,R2,bayes,-0.131418044
9/12/20,SUM,R2,book,-0.163384463
9/12/20,SUM,NEP2,bayes,-0.010210677
9/12/20,SUM,NEP2,book,0.070679788
9/12/20,SUM,NEP3,bayes,-0.010210677
9/12/20,SUM,NEP3,book,0.070679788
9/12/20,SUM,GPPsd,bayes,0.014330137
9/12/20,SUM,Rsd,bayes,0.01405972
9/12/20,SUM,NEPsd,bayes,0.020075572
9/13/20,SUM,GPP,bayes,0.019512883
9/13/20,SUM,GPP,book,0.12879464
9/13/20,SUM,R,bayes,-0.00339689
9/13/20,SUM,R,book,-0.083277401
9/13/20,SUM,NEP,bayes,0.016115993
9/13/20,SUM,NEP,book,0.0062351
9/13/20,SUM,GPP2,bayes,0.019512883
9/13/20,SUM,GPP2,book,0.12879464
9/13/20,SUM,R2,bayes,-0.00339689
9/13/20,SUM,R2,book,-0.083277401
9/13/20,SUM,NEP2,bayes,0.016115993
9/13/20,SUM,NEP2,book,0.04551724
9/13/20,SUM,NEP3,bayes,0.016115993
9/13/20,SUM,NEP3,book,0.04551724
9/13/20,SUM,GPPsd,bayes,0.013670384
9/13/20,SUM,Rsd,bayes,0.013743405
9/13/20,SUM,NEPsd,bayes,0.019384545
9/14/20,SUM,GPP,bayes,0.201907091
9/14/20,SUM,GPP,book,0.027246338
9/14/20,SUM,R,bayes,-0.168505308
9/14/20,SUM,R,book,0.003888135
9/14/20,SUM,NEP,bayes,0.033401783
9/14/20,SUM,NEP,book,0.033201099
9/14/20,SUM,GPP2,bayes,0.201907091
9/14/20,SUM,GPP2,book,0.027246338
9/14/20,SUM,R2,bayes,-0.168505308
9/14/20,SUM,R2,book,-0.003888135
9/14/20,SUM,NEP2,bayes,0.033401783
9/14/20,SUM,NEP2,book,0.023358203
9/14/20,SUM,NEP3,bayes,0.033401783
9/14/20,SUM,NEP3,book,0.023358203
9/14/20,SUM,GPPsd,bayes,0.014792792
9/14/20,SUM,Rsd,bayes,0.015356078
9/14/20,SUM,NEPsd,bayes,0.021322191
9/15/20,SUM,GPP,bayes,0.058032078
9/15/20,SUM,GPP,book,0.320175498
9/15/20,SUM,R,bayes,-0.049042334
9/15/20,SUM,R,book,-0.212953095
9/15/20,SUM,NEP,bayes,0.008989744
9/15/20,SUM,NEP,book,0.006707801
9/15/20,SUM,GPP2,bayes,0.058032078
9/15/20,SUM,GPP2,book,0.320175498
9/15/20,SUM,R2,bayes,-0.049042334
9/15/20,SUM,R2,book,-0.212953095
9/15/20,SUM,NEP2,bayes,0.008989744
9/15/20,SUM,NEP2,book,0.107222403
9/15/20,SUM,NEP3,bayes,0.008989744
9/15/20,SUM,NEP3,book,0.107222403
9/15/20,SUM,GPPsd,bayes,0.011774888
9/15/20,SUM,Rsd,bayes,0.011736286
9/15/20,SUM,NEPsd,bayes,0.016624933
9/16/20,SUM,GPP,bayes,-0.037236643
9/16/20,SUM,GPP,book,-0.287025269
9/16/20,SUM,R,bayes,0.168756153
9/16/20,SUM,R,book,0.278878327
9/16/20,SUM,NEP,bayes,0.13151951
9/16/20,SUM,NEP,book,0.124409557
9/16/20,SUM,GPP2,bayes,0.037236643
9/16/20,SUM,GPP2,book,0.287025269
9/16/20,SUM,R2,bayes,-0.168756153
9/16/20,SUM,R2,book,-0.278878327
9/16/20,SUM,NEP2,bayes,0.13151951
9/16/20,SUM,NEP2,book,0.008146942
9/16/20,SUM,NEP3,bayes,-0.13151951
9/16/20,SUM,NEP3,book,0.008146942
9/16/20,SUM,GPPsd,bayes,0.015315989
9/16/20,SUM,Rsd,bayes,0.01555906
9/16/20,SUM,NEPsd,bayes,0.021832634
7/25/20,LNG,GPP,bayes,0.081733225
7/25/20,LNG,GPP,book,0.095541134
7/25/20,LNG,R,bayes,-0.057914602
7/25/20,LNG,R,book,-0.050026202
7/25/20,LNG,NEP,bayes,0.023818623
7/25/20,LNG,NEP,book,0.027641872
7/25/20,LNG,GPP2,bayes,0.081733225
7/25/20,LNG,GPP2,book,0.095541134
7/25/20,LNG,R2,bayes,-0.057914602
