datetime,lake,doobs_mgL,do_sat,temp_1m
2020-09-12T03:30:00Z,MCD,9.405,9.260077055277588,12.867
2020-09-12T04:00:00Z,MCD,9.395,9.260077055277588,12.867
2020-09-12T04:30:00Z,MCD,9.401,9.269268298987162,12.823
2020-09-12T05:00:00Z,MCD,9.396,9.269268298987162,12.823
2020-09-12T05:30:00Z,MCD,9.389,9.269268298987162,12.823
2020-09-12T06:00:00Z,MCD,9.388,9.273032976039365,12.805
2020-09-12T06:30:00Z,MCD,9.375,9.278475589263833,12.779
2020-09-12T07:00:00Z,MCD,9.374,9.283923818973522,12.753
2020-09-12T07:30:00Z,MCD,9.381,9.291476808670387,12.717
2020-09-12T08:00:00Z,MCD,9.384,9.296938463700455,12.691
2020-09-12T08:30:00Z,MCD,9.394,9.298830351055878,12.682
2020-09-12T09:00:00Z,MCD,9.407,9.300722914960255,12.673
2020-09-12T09:30:00Z,MCD,9.427,9.291476808670387,12.717
2020-09-12T10:00:00Z,MCD,9.481,9.273032976039365,12.805
2020-09-12T10:30:00Z,MCD,9.51,9.256530182342608,12.884
2020-09-12T11:00:00Z,MCD,9.597,9.247361121477704,12.928
2020-09-12T11:30:00Z,MCD,9.491,9.252777271995331,12.902
2020-09-12T12:00:00Z,MCD,9.544,9.252777271995331,12.902
2020-09-12T12:30:00Z,MCD,9.556,9.240078945715421,12.963
2020-09-12T13:00:00Z,MCD,9.485,9.238208015661108,12.972
2020-09-12T13:30:00Z,MCD,9.597,9.225337464568248,13.034
2020-09-12T14:00:00Z,MCD,9.462,9.22181394913774,13.051
2020-09-12T14:30:00Z,MCD,9.436,9.212705242692838,13.095
2020-09-12T15:00:00Z,MCD,9.432,9.174785158513249,13.279
2020-09-12T15:30:00Z,MCD,9.411,9.087835945211136,13.706
2020-09-12T16:00:00Z,MCD,9.419,9.066676930741021,13.811
2020-09-12T16:30:00Z,MCD,9.407,9.073720288699905,13.776
2020-09-12T17:00:00Z,MCD,9.409,9.086018909647327,13.715
2020-09-12T17:30:00Z,MCD,9.422,9.096526174931297,13.663
2020-09-12T18:00:00Z,MCD,9.408,9.11780809851937,13.558
2020-09-12T18:30:00Z,MCD,9.4,9.20175438072599,13.148
2020-09-12T19:00:00Z,MCD,9.416,9.238208015661108,12.972
2020-09-12T19:30:00Z,MCD,9.415,9.243614742816971,12.946
2020-09-12T20:00:00Z,MCD,9.411,9.254653392761899,12.893
2020-09-12T20:30:00Z,MCD,9.367,9.140809605147382,13.445
2020-09-12T21:00:00Z,MCD,9.362,9.14611644339616,13.419
2020-09-12T21:30:00Z,MCD,9.36,9.14264597425717,13.436
2020-09-12T22:00:00Z,MCD,9.334,9.115980500419372,13.567
2020-09-12T22:30:00Z,MCD,9.362,9.137342678492265,13.462
2020-09-12T23:00:00Z,MCD,9.363,9.158588407658804,13.358
2020-09-12T23:30:00Z,MCD,9.365,9.174785158513249,13.279
2020-09-13T00:00:00Z,MCD,9.384,9.180126760630822,13.253
2020-09-13T00:30:00Z,MCD,9.388,9.189178868078494,13.209
2020-09-13T01:00:00Z,MCD,9.367,9.20010340897809,13.156
2020-09-13T01:30:00Z,MCD,9.377,9.189178868078494,13.209
2020-09-13T02:00:00Z,MCD,9.357,9.183827998721457,13.235
2020-09-13T02:30:00Z,MCD,9.348,9.20175438072599,13.148
2020-09-13T03:00:00Z,MCD,9.357,9.212705242692838,13.095
2020-09-13T03:30:00Z,MCD,9.36,9.208983512838147,13.113
2020-09-13T04:00:00Z,MCD,9.342,9.212705242692838,13.095
2020-09-13T04:30:00Z,MCD,9.356,9.219949516544402,13.06
2020-09-13T05:00:00Z,MCD,9.35,9.223679044816224,13.042
2020-09-13T05:30:00Z,MCD,9.35,9.229070826710895,13.016
2020-09-13T06:00:00Z,MCD,9.334,9.227203813627474,13.025
2020-09-13T06:30:00Z,MCD,9.332,9.229070826710895,13.016
2020-09-13T07:00:00Z,MCD,9.341,9.227203813627474,13.025
2020-09-13T07:30:00Z,MCD,9.332,9.232599219850979,12.999
2020-09-13T08:00:00Z,MCD,9.321,9.232599219850979,12.999
2020-09-13T08:30:00Z,MCD,9.328,9.232599219850979,12.999
2020-09-13T09:00:00Z,MCD,9.316,9.230938504143937,13.007
2020-09-13T09:30:00Z,MCD,9.34,9.230938504143937,13.007
2020-09-13T10:00:00Z,MCD,9.321,9.232599219850979,12.999
2020-09-13T10:30:00Z,MCD,9.334,9.232599219850979,12.999
2020-09-13T11:00:00Z,MCD,9.358,9.234468153055042,12.99
2020-09-13T11:30:00Z,MCD,9.373,9.230938504143937,13.007
2020-09-13T12:00:00Z,MCD,9.372,9.229070826710895,13.016
2020-09-13T12:30:00Z,MCD,9.402,9.234468153055042,12.99
2020-09-13T13:00:00Z,MCD,9.343,9.230938504143937,13.007
2020-09-13T13:30:00Z,MCD,9.372,9.232599219850979,12.999
2020-09-13T14:00:00Z,MCD,9.396,9.230938504143937,13.007
2020-09-13T14:30:00Z,MCD,9.393,9.225337464568248,13.034
2020-09-13T15:00:00Z,MCD,9.422,9.22181394913774,13.051
2020-09-13T15:30:00Z,MCD,9.425,9.21808574671147,13.069
2020-09-13T16:00:00Z,MCD,9.377,9.216222639314406,13.078
2020-09-13T16:30:00Z,MCD,9.363,9.196390626865755,13.174
2020-09-13T17:00:00Z,MCD,9.37,9.212705242692838,13.095
2020-09-13T17:30:00Z,MCD,9.371,9.208983512838147,13.113
2020-09-13T18:00:00Z,MCD,9.364,9.208983512838147,13.113
2020-09-13T18:30:00Z,MCD,9.362,9.214567099707088,13.086
2020-09-13T19:00:00Z,MCD,9.351,9.214567099707088,13.086
2020-09-13T19:30:00Z,MCD,9.359,9.214567099707088,13.086
2020-09-13T20:00:00Z,MCD,9.343,9.216222639314406,13.078
2020-09-13T20:30:00Z,MCD,9.332,9.214567099707088,13.086
2020-09-13T21:00:00Z,MCD,9.359,9.22181394913774,13.051
2020-09-13T21:30:00Z,MCD,9.359,9.229070826710895,13.016
2020-09-13T22:00:00Z,MCD,9.372,9.229070826710895,13.016
2020-09-13T22:30:00Z,MCD,9.356,9.21808574671147,13.069
2020-09-13T23:00:00Z,MCD,9.343,9.22181394913774,13.051
2020-09-13T23:30:00Z,MCD,9.349,9.234468153055042,12.99
2020-09-14T00:00:00Z,MCD,9.352,9.241742553979691,12.955
2020-09-14T00:30:00Z,MCD,9.342,9.240078945715421,12.963
2020-09-14T01:00:00Z,MCD,9.342,9.241742553979691,12.955
2020-09-14T01:30:00Z,MCD,9.322,9.241742553979691,12.955
2020-09-14T02:00:00Z,MCD,9.332,9.241742553979691,12.955
2020-09-14T02:30:00Z,MCD,9.33,9.24902703559364,12.92
2020-09-14T03:00:00Z,MCD,9.34,9.24902703559364,12.92
2020-09-14T03:30:00Z,MCD,9.333,9.261955778830817,12.858
2020-09-14T04:00:00Z,MCD,9.338,9.258199001486398,12.876
2020-09-14T04:30:00Z,MCD,9.341,9.260077055277588,12.867
2020-09-14T05:00:00Z,MCD,9.347,9.261955778830817,12.858
2020-09-14T05:30:00Z,MCD,9.335,9.267386967679911,12.832
2020-09-14T06:00:00Z,MCD,9.337,9.269268298987162,12.823
2020-09-14T06:30:00Z,MCD,9.327,9.27115030166387,12.814
2020-09-14T07:00:00Z,MCD,9.333,9.265506307412998,12.841
2020-09-14T07:30:00Z,MCD,9.324,9.269268298987162,12.823
2020-09-14T08:00:00Z,MCD,9.331,9.27470702853477,12.797
2020-09-14T08:30:00Z,MCD,9.337,9.278475589263833,12.779
2020-09-14T09:00:00Z,MCD,9.337,9.276590972573743,12.788
2020-09-14T09:30:00Z,MCD,9.34,9.276590972573743,12.788
2020-09-14T10:00:00Z,MCD,9.363,9.269268298987162,12.823
2020-09-14T10:30:00Z,MCD,9.389,9.269268298987162,12.823
2020-09-14T11:00:00Z,MCD,9.369,9.265506307412998,12.841
2020-09-14T11:30:00Z,MCD,9.356,9.258199001486398,12.876
2020-09-14T12:00:00Z,MCD,9.396,9.261955778830817,12.858
2020-09-14T12:30:00Z,MCD,9.534,9.252777271995331,12.902
2020-09-14T13:00:00Z,MCD,9.361,9.252777271995331,12.902
2020-09-14T13:30:00Z,MCD,9.373,9.245487598540672,12.937
2020-09-14T14:00:00Z,MCD,9.373,9.22181394913774,13.051
2020-09-14T14:30:00Z,MCD,9.368,9.205470972999292,13.13
2020-09-14T15:00:00Z,MCD,9.399,9.196390626865755,13.174
2020-09-14T15:30:00Z,MCD,9.42,9.196390626865755,13.174
2020-09-14T16:00:00Z,MCD,9.412,9.187326023577478,13.218
2020-09-14T16:30:00Z,MCD,9.372,9.191032369988887,13.2
2020-09-14T17:00:00Z,MCD,9.384,9.171295528183432,13.296
2020-09-14T17:30:00Z,MCD,9.4,9.171295528183432,13.296
2020-09-14T18:00:00Z,MCD,9.367,9.172937416227443,13.288
2020-09-14T18:30:00Z,MCD,9.328,9.174785158513249,13.279
2020-09-14T19:00:00Z,MCD,9.37,9.192886529630535,13.191
2020-09-14T19:30:00Z,MCD,9.375,9.20175438072599,13.148
2020-09-14T20:00:00Z,MCD,9.353,9.232599219850979,12.999
2020-09-14T20:30:00Z,MCD,9.362,9.238208015661108,12.972
2020-09-14T21:00:00Z,MCD,9.379,9.196390626865755,13.174
2020-09-14T21:30:00Z,MCD,9.343,9.19824668842959,13.165
2020-09-14T22:00:00Z,MCD,9.345,9.20175438072599,13.148
2020-09-14T22:30:00Z,MCD,9.346,9.214567099707088,13.086
2020-09-14T23:00:00Z,MCD,9.353,9.21808574671147,13.069
2020-09-14T23:30:00Z,MCD,9.351,9.230938504143937,13.007
2020-09-15T00:00:00Z,MCD,9.335,9.241742553979691,12.955
2020-09-15T00:30:00Z,MCD,9.357,9.254653392761899,12.893
2020-09-15T01:00:00Z,MCD,9.352,9.261955778830817,12.858
2020-09-15T01:30:00Z,MCD,9.345,9.267386967679911,12.832
2020-09-15T02:00:00Z,MCD,9.355,9.278475589263833,12.779
2020-09-15T02:30:00Z,MCD,9.36,9.293156717309008,12.709
2020-09-15T03:00:00Z,MCD,9.361,9.296938463700455,12.691
2020-09-15T03:30:00Z,MCD,9.354,9.282246841917507,12.761
2020-09-15T04:00:00Z,MCD,9.34,9.282246841917507,12.761
2020-09-15T04:30:00Z,MCD,9.335,9.283923818973522,12.753
