datetime,wnd
2020-09-03T18:00:00Z,1.08
2020-09-03T18:30:00Z,0.78
2020-09-03T19:00:00Z,0.68
2020-09-03T19:30:00Z,0.36
2020-09-03T20:00:00Z,0.33
2020-09-03T20:30:00Z,0.36
2020-09-03T21:00:00Z,0.3
2020-09-03T21:30:00Z,0.32
2020-09-03T22:00:00Z,0.37
2020-09-03T22:30:00Z,0.39
2020-09-03T23:00:00Z,0.41
2020-09-03T23:30:00Z,0.45
2020-09-04T00:00:00Z,0.4
2020-09-04T00:30:00Z,0.38
2020-09-04T01:00:00Z,0.41
2020-09-04T01:30:00Z,0.3
2020-09-04T02:00:00Z,0.42
2020-09-04T02:30:00Z,0.42
2020-09-04T03:00:00Z,0.38
2020-09-04T03:30:00Z,0.37
2020-09-04T04:00:00Z,0.39
2020-09-04T04:30:00Z,0.32
2020-09-04T05:00:00Z,0.4
2020-09-04T05:30:00Z,0.38
2020-09-04T06:00:00Z,0.33
2020-09-04T06:30:00Z,0.35
2020-09-04T07:00:00Z,0.35
2020-09-04T07:30:00Z,0.33
2020-09-04T08:00:00Z,0.29
2020-09-04T08:30:00Z,0.25
2020-09-04T09:00:00Z,0.42
2020-09-04T09:30:00Z,1
2020-09-04T10:00:00Z,1.1
2020-09-04T10:30:00Z,1.05
2020-09-04T11:00:00Z,0.92
2020-09-04T11:30:00Z,0.55
2020-09-04T12:00:00Z,0.65
2020-09-04T12:30:00Z,0.93
2020-09-04T13:00:00Z,1.1
2020-09-04T13:30:00Z,0.88
2020-09-04T14:00:00Z,0.88
2020-09-04T14:30:00Z,1
2020-09-04T15:00:00Z,0.99
2020-09-04T15:30:00Z,0.79
2020-09-04T16:00:00Z,0.86
2020-09-04T16:30:00Z,1.02
2020-09-04T17:00:00Z,0.85
2020-09-04T17:30:00Z,0.87
2020-09-04T18:00:00Z,0.7
2020-09-04T18:30:00Z,0.62
2020-09-04T19:00:00Z,0.43
2020-09-04T19:30:00Z,0.25
2020-09-04T20:00:00Z,0.37
2020-09-04T20:30:00Z,0.34
2020-09-04T21:00:00Z,0.32
2020-09-04T21:30:00Z,0.32
2020-09-04T22:00:00Z,0.36
2020-09-04T22:30:00Z,0.31
2020-09-04T23:00:00Z,0.34
2020-09-04T23:30:00Z,0.36
2020-09-05T00:00:00Z,0.36
2020-09-05T00:30:00Z,0.41
2020-09-05T01:00:00Z,0.4
2020-09-05T01:30:00Z,0.35
2020-09-05T02:00:00Z,0.32
2020-09-05T02:30:00Z,0.34
2020-09-05T03:00:00Z,0.31
2020-09-05T03:30:00Z,0.36
2020-09-05T04:00:00Z,0.53
2020-09-05T04:30:00Z,0.37
2020-09-05T05:00:00Z,0.43
2020-09-05T05:30:00Z,0.38
2020-09-05T06:00:00Z,0.36
2020-09-05T06:30:00Z,0.46
2020-09-05T07:00:00Z,0.5
2020-09-05T07:30:00Z,0.55
2020-09-05T08:00:00Z,0.45
2020-09-05T08:30:00Z,0.61
2020-09-05T09:00:00Z,0.66
2020-09-05T09:30:00Z,0.73
2020-09-05T10:00:00Z,0.69
2020-09-05T10:30:00Z,0.53
2020-09-05T11:00:00Z,0.71
2020-09-05T11:30:00Z,0.69
2020-09-05T12:00:00Z,0.78
2020-09-05T12:30:00Z,0.79
2020-09-05T13:00:00Z,1.25
2020-09-05T13:30:00Z,1.49
2020-09-05T14:00:00Z,1.42
2020-09-05T14:30:00Z,1.26
2020-09-05T15:00:00Z,1.52
2020-09-05T15:30:00Z,1.34
2020-09-05T16:00:00Z,0.97
2020-09-05T16:30:00Z,0.68
2020-09-05T17:00:00Z,1.43
2020-09-05T17:30:00Z,1.51
2020-09-05T18:00:00Z,0.77
2020-09-05T18:30:00Z,0.69
2020-09-05T19:00:00Z,0.58
2020-09-05T19:30:00Z,0.39
2020-09-05T20:00:00Z,0.33
2020-09-05T20:30:00Z,0.43
2020-09-05T21:00:00Z,0.33
2020-09-05T21:30:00Z,0.37
2020-09-05T22:00:00Z,0.32
2020-09-05T22:30:00Z,0.39
2020-09-05T23:00:00Z,0.4
2020-09-05T23:30:00Z,0.44
2020-09-06T00:00:00Z,0.42
2020-09-06T00:30:00Z,0.5
2020-09-06T01:00:00Z,0.41
2020-09-06T01:30:00Z,0.39
2020-09-06T02:00:00Z,0.35
2020-09-06T02:30:00Z,0.4
2020-09-06T03:00:00Z,0.33
2020-09-06T03:30:00Z,0.31
2020-09-06T04:00:00Z,0.33
2020-09-06T04:30:00Z,0.31
2020-09-06T05:00:00Z,0.38
2020-09-06T05:30:00Z,0.43
2020-09-06T06:00:00Z,0.41
2020-09-06T06:30:00Z,0.4
2020-09-06T07:00:00Z,0.38
2020-09-06T07:30:00Z,0.46
2020-09-06T08:00:00Z,0.33
2020-09-06T08:30:00Z,0.34
2020-09-06T09:00:00Z,0.43
2020-09-06T09:30:00Z,0.95
2020-09-06T10:00:00Z,0.96
2020-09-06T10:30:00Z,1.11
2020-09-06T11:00:00Z,0.77
2020-09-06T11:30:00Z,0.71
2020-09-06T12:00:00Z,0.73
2020-09-06T12:30:00Z,1.56
2020-09-06T13:00:00Z,1.42
2020-09-06T13:30:00Z,2.02
2020-09-06T14:00:00Z,2.24
2020-09-06T14:30:00Z,2.21
2020-09-06T15:00:00Z,1.77
2020-09-06T15:30:00Z,2
2020-09-06T16:00:00Z,1.5
2020-09-06T16:30:00Z,1.66
2020-09-06T17:00:00Z,1.35
2020-09-06T17:30:00Z,1.22
2020-09-06T18:00:00Z,1.17
2020-09-06T18:30:00Z,1.18
2020-09-06T19:00:00Z,0.66
2020-09-06T19:30:00Z,0.21
2020-09-06T20:00:00Z,0.3
2020-09-06T20:30:00Z,0.37
2020-09-06T21:00:00Z,0.41
2020-09-06T21:30:00Z,0.45
2020-09-06T22:00:00Z,0.42
2020-09-06T22:30:00Z,0.36
2020-09-06T23:00:00Z,0.49
2020-09-06T23:30:00Z,0.34
