datetime,wtr_0,wtr_10,wtr_2,wtr_4,wtr_6,wtr_8,wtr_1
2020-07-14T12:00:00Z,18.331,10.944,18.331,15.378,13.558,12.401,18.143
2020-07-14T12:30:00Z,18.236,10.944,18.236,15.378,13.558,12.401,18.058
2020-07-14T13:00:00Z,18.236,10.944,18.236,15.378,13.654,12.497,17.974
2020-07-14T13:30:00Z,18.14,11.041,18.14,15.569,13.75,12.401,17.923
2020-07-14T14:00:00Z,18.045,11.139,18.14,15.569,13.75,12.497,17.864
2020-07-14T14:30:00Z,18.521,11.041,18.331,15.855,13.846,12.69,17.864
2020-07-14T15:00:00Z,18.711,11.041,18.711,15.664,13.846,12.98,17.915
2020-07-14T15:30:00Z,18.901,11.041,18.901,15.855,13.846,12.787,18.016
2020-07-14T16:00:00Z,18.996,11.041,19.187,15.76,13.942,12.594,18.092
2020-07-14T16:30:00Z,19.282,11.139,19.282,15.855,13.846,12.594,18.143
2020-07-14T17:00:00Z,19.472,10.944,19.377,15.664,14.038,12.401,18.286
2020-07-14T17:30:00Z,19.662,10.846,18.996,15.664,13.942,12.013,18.421
2020-07-14T18:00:00Z,19.472,10.846,18.901,15.855,14.038,12.304,18.488
2020-07-14T18:30:00Z,19.853,10.748,18.996,15.76,14.038,12.207,18.597
2020-07-14T19:00:00Z,19.758,10.553,19.282,15.855,14.134,12.594,18.681
2020-07-14T19:30:00Z,19.853,10.357,19.092,16.237,14.325,12.69,18.749
2020-07-14T20:00:00Z,20.043,10.455,19.187,16.332,14.421,12.69,18.749
2020-07-14T20:30:00Z,20.424,10.455,19.092,16.427,14.517,12.594,18.791
2020-07-14T21:00:00Z,20.234,10.455,19.472,16.427,14.804,12.69,18.841
2020-07-14T21:30:00Z,20.901,10.455,19.472,16.713,14.9,12.594,18.942
2020-07-14T22:00:00Z,20.138,10.455,19.853,16.618,14.709,12.69,18.908
2020-07-14T22:30:00Z,20.138,10.651,19.948,16.903,14.517,12.497,18.934
2020-07-14T23:00:00Z,20.138,10.651,19.948,16.999,14.421,12.304,18.976
2020-07-14T23:30:00Z,20.138,10.553,20.043,16.999,14.421,12.11,19.009
2020-07-15T00:00:00Z,19.853,10.357,19.853,16.999,14.517,11.722,19.001
2020-07-15T00:30:00Z,19.662,10.259,19.662,17.475,14.421,11.722,19.001
2020-07-15T01:00:00Z,19.472,10.063,19.567,17.379,14.325,11.722,19.001
2020-07-15T01:30:00Z,19.472,10.259,19.377,17.379,14.134,11.722,18.992
2020-07-15T02:00:00Z,19.282,10.357,19.282,17.284,13.558,11.819,19.009
2020-07-15T02:30:00Z,19.282,10.357,19.092,16.999,14.23,11.722,19.034
2020-07-15T03:00:00Z,19.187,10.357,19.092,17.379,13.654,11.722,19.051
2020-07-15T03:30:00Z,19.187,10.357,19.092,17.475,13.076,11.625,19.001
2020-07-15T04:00:00Z,19.377,10.357,19.092,16.523,13.173,11.431,19.043
2020-07-15T04:30:00Z,19.282,10.357,19.187,16.141,13.173,11.334,19.11
2020-07-15T05:00:00Z,19.282,10.455,19.092,16.903,13.076,11.334,19.06
2020-07-15T05:30:00Z,19.187,10.553,19.092,16.618,12.69,11.334,19.034
2020-07-15T06:00:00Z,19.187,10.748,19.092,15.664,12.98,11.528,19.001
2020-07-15T06:30:00Z,19.092,10.748,19.092,15.569,12.98,11.625,18.908
2020-07-15T07:00:00Z,18.996,10.846,18.996,15.664,13.076,11.819,18.875
2020-07-15T07:30:00Z,18.996,10.748,18.996,15.76,13.173,11.722,18.816
2020-07-15T08:00:00Z,18.996,10.651,18.996,15.951,13.365,11.625,18.774
2020-07-15T08:30:00Z,18.901,10.748,18.901,15.951,13.654,11.528,18.732
2020-07-15T09:00:00Z,18.806,10.748,18.806,15.855,13.654,11.722,18.681
