datetime,lake,funct,mgO2_day
2021-07-16,RNY,NEP,0.16512490692461326
2021-07-16,RNY,GPP2,0.33128602594554085
2021-07-16,RNY,R2,-0.3676188114761731
2021-07-16,RNY,NEP2,-0.03633278553063224
2021-07-17,RNY,GPP,-0.17989337187908647
2021-07-17,RNY,R,0.16140808846257346
2021-07-17,RNY,NEP,0.03782184343462097
2021-07-17,RNY,GPP2,0.17989337187908647
2021-07-17,RNY,R2,-0.16140808846257346
2021-07-17,RNY,NEP2,0.01848528341651301
2021-07-18,RNY,GPP,-0.19057118640142995
2021-07-18,RNY,R,0.23709951489921344
2021-07-18,RNY,NEP,0.1297556297107797
2021-07-18,RNY,GPP2,0.19057118640142995
2021-07-18,RNY,R2,-0.23709951489921344
2021-07-18,RNY,NEP2,-0.04652832849778349
2021-07-19,RNY,GPP,-0.18328769697297398
2021-07-19,RNY,R,0.1279461120357606
2021-07-19,RNY,NEP,-0.009202730105588653
2021-07-19,RNY,GPP2,0.18328769697297398
2021-07-19,RNY,R2,-0.1279461120357606
2021-07-19,RNY,NEP2,0.05534158493721339
2021-07-20,RNY,GPP,-0.14568744116567073
2021-07-20,RNY,R,0.16380823306727793
2021-07-20,RNY,NEP,0.07781414093237686
2021-07-20,RNY,GPP2,0.14568744116567073
2021-07-20,RNY,R2,-0.16380823306727793
2021-07-20,RNY,NEP2,-0.018120791901607203
2021-07-21,RNY,GPP,0.5854272463788683
2021-07-21,RNY,R,-0.35189482093255964
2021-07-21,RNY,NEP,0.10720376626416335
2021-07-21,RNY,GPP2,0.5854272463788683
2021-07-21,RNY,R2,-0.35189482093255964
2021-07-21,RNY,NEP2,0.2335324254463087
2021-07-22,RNY,GPP,-0.00279595897450316
2021-07-22,RNY,R,0.11555586803528704
2021-07-22,RNY,NEP,0.15556875554257207
2021-07-22,RNY,GPP2,0.00279595897450316
2021-07-22,RNY,R2,-0.11555586803528704
2021-07-22,RNY,NEP2,-0.11275990906078388
2021-07-23,RNY,GPP,0.28289557253205216
2021-07-23,RNY,R,-0.04790616747420189
2021-07-23,RNY,NEP,0.21921226307462896
2021-07-23,RNY,GPP2,0.28289557253205216
2021-07-23,RNY,R2,-0.04790616747420189
2021-07-23,RNY,NEP2,0.23498940505785026
2021-07-24,RNY,GPP,0.5009496304573404
2021-07-24,RNY,R,-0.27128433723876577
2021-07-24,RNY,NEP,0.1326224943150974
2021-07-24,RNY,GPP2,0.5009496304573404
2021-07-24,RNY,R2,-0.27128433723876577
2021-07-24,RNY,NEP2,0.22966529321857465
2021-07-25,RNY,GPP,0.011222637816750865
2021-07-25,RNY,R,0.022186739130760493
2021-07-25,RNY,NEP,0.04171091409259568
2021-07-25,RNY,GPP2,0.011222637816750865
2021-07-25,RNY,R2,-0.022186739130760493
2021-07-25,RNY,NEP2,-0.010964101314009628
2021-07-26,RNY,GPP,-0.06292590766990014
2021-07-26,RNY,R,0.16825391854938193
2021-07-26,RNY,NEP,0.16724781350498769
2021-07-26,RNY,GPP2,0.06292590766990014
2021-07-26,RNY,R2,-0.16825391854938193
2021-07-26,RNY,NEP2,-0.10532801087948179
2021-07-27,RNY,GPP,0.3089562472183306
2021-07-27,RNY,R,-0.1940993080743584
2021-07-27,RNY,NEP,0.04507856795010739
2021-07-27,RNY,GPP2,0.3089562472183306
2021-07-27,RNY,R2,-0.1940993080743584
2021-07-27,RNY,NEP2,0.11485693914397219
2021-07-28,RNY,GPP,-0.2652809325216595
2021-07-28,RNY,R,0.3614186424696569
2021-07-28,RNY,NEP,0.23328976871239926
2021-07-28,RNY,GPP2,0.2652809325216595
2021-07-28,RNY,R2,-0.3614186424696569
2021-07-28,RNY,NEP2,-0.09613770994799736
2021-07-29,RNY,GPP,0.3711397018463163
2021-07-29,RNY,R,-0.25599379663451827
2021-07-29,RNY,NEP,0.019282135190454026
2021-07-29,RNY,GPP2,0.3711397018463163
2021-07-29,RNY,R2,-0.25599379663451827
2021-07-29,RNY,NEP2,0.11514590521179802
2021-07-30,RNY,GPP,0.13342490047556238
2021-07-30,RNY,R,0.054498142737854555
2021-07-30,RNY,NEP,0.20981690860542787
2021-07-30,RNY,GPP2,0.13342490047556238
2021-07-30,RNY,R2,-0.054498142737854555
2021-07-30,RNY,NEP2,0.07892675773770783
2021-07-31,RNY,GPP,0.47544783663682033
2021-07-31,RNY,R,-0.27888117490133885
2021-07-31,RNY,NEP,0.092629481435224
2021-07-31,RNY,GPP2,0.47544783663682033
2021-07-31,RNY,R2,-0.27888117490133885
2021-07-31,RNY,NEP2,0.19656666173548148
2021-08-01,RNY,GPP,0.2878179436943746
2021-08-01,RNY,R,-0.19321092959014816
2021-08-01,RNY,NEP,0.02230783100098328
2021-08-01,RNY,GPP2,0.2878179436943746
2021-08-01,RNY,R2,-0.19321092959014816
2021-08-01,RNY,NEP2,0.09460701410422642
2021-08-02,RNY,GPP,0.2579897115928712
2021-08-02,RNY,R,-0.08651074603898451
2021-08-02,RNY,NEP,0.14000972555003166
2021-08-02,RNY,GPP2,0.2579897115928712
2021-08-02,RNY,R2,-0.08651074603898451
2021-08-02,RNY,NEP2,0.1714789655538867
2021-08-03,RNY,GPP,0.20155091019677976
2021-08-03,RNY,R,0.125033453906124
2021-08-03,RNY,NEP,0.3760836009912507
2021-08-03,RNY,GPP2,0.20155091019677976
2021-08-03,RNY,R2,-0.125033453906124
2021-08-03,RNY,NEP2,0.07651745629065576
2021-08-04,RNY,GPP,0.25534230083608034
2021-08-04,RNY,R,-0.029137142076277794
2021-08-04,RNY,NEP,0.21678417614889905
2021-08-04,RNY,GPP2,0.25534230083608034
2021-08-04,RNY,R2,-0.029137142076277794
2021-08-04,RNY,NEP2,0.22620515875980254
2021-08-05,RNY,GPP,-0.28300405662246864
2021-08-05,RNY,R,0.37107200333582774
2021-08-05,RNY,NEP,0.23399871687783266
2021-08-05,RNY,GPP2,0.28300405662246864
2021-08-05,RNY,R2,-0.37107200333582774
2021-08-05,RNY,NEP2,-0.0880679467133591
2021-08-06,RNY,GPP,0.6256883385197695
2021-08-06,RNY,R,-0.258460478576913
2021-08-06,RNY,NEP,0.2685805946256237
2021-08-06,RNY,GPP2,0.6256883385197695
2021-08-06,RNY,R2,-0.258460478576913
2021-08-06,RNY,NEP2,0.36722785994285645
2021-08-07,RNY,GPP,-0.6740134667554426
2021-08-07,RNY,R,0.6584439532384538
2021-08-07,RNY,NEP,0.24217378625809116
2021-08-07,RNY,GPP2,0.6740134667554426
2021-08-07,RNY,R2,-0.6584439532384538
2021-08-07,RNY,NEP2,0.015569513516988764
2021-08-08,RNY,GPP,0.2392238533351213
2021-08-08,RNY,R,-0.2088924604185588
2021-08-08,RNY,NEP,-0.051260539884295735
2021-08-08,RNY,GPP2,0.2392238533351213
2021-08-08,RNY,R2,-0.2088924604185588
2021-08-08,RNY,NEP2,0.030331392916562505
2021-08-09,RNY,GPP,-0.007768489341421714
2021-08-09,RNY,R,0.1479440160607819
2021-08-09,RNY,NEP,0.19909189333560595
2021-08-09,RNY,GPP2,0.007768489341421714
2021-08-09,RNY,R2,-0.1479440160607819
2021-08-09,RNY,NEP2,-0.14017552671936018
2021-08-10,RNY,GPP,0.5833102542672407
2021-08-10,RNY,R,-0.4362417412495796
2021-08-10,RNY,NEP,-0.022738962485547232
2021-08-10,RNY,GPP2,0.5833102542672407
2021-08-10,RNY,R2,-0.4362417412495796
2021-08-10,RNY,NEP2,0.1470685130176611
2021-08-11,RNY,GPP,-0.4845694993440972
2021-08-11,RNY,R,0.5281309793062239
2021-08-11,RNY,NEP,0.2506866290608027
2021-08-11,RNY,GPP2,0.4845694993440972
2021-08-11,RNY,R2,-0.5281309793062239
2021-08-11,RNY,NEP2,-0.04356147996212667
2021-08-12,RNY,GPP,0.2225165968929832
2021-08-12,RNY,R,-0.06078456254149041
2021-08-12,RNY,NEP,0.13820914908537424
2021-08-12,RNY,GPP2,0.2225165968929832
2021-08-12,RNY,R2,-0.06078456254149041
2021-08-12,RNY,NEP2,0.1617320343514928
2021-08-13,RNY,GPP,-0.44676407641934174
2021-08-13,RNY,R,0.5072369117902734
2021-08-13,RNY,NEP,0.2666281760646854
2021-08-13,RNY,GPP2,0.44676407641934174
2021-08-13,RNY,R2,-0.5072369117902734
2021-08-13,RNY,NEP2,-0.06047283537093168
2021-08-14,RNY,GPP,0.4062096436251135
2021-08-14,RNY,R,-0.2743379374600794
2021-08-14,RNY,NEP,0.021523953252309855
2021-08-14,RNY,GPP2,0.4062096436251135
2021-08-14,RNY,R2,-0.2743379374600794
2021-08-14,RNY,NEP2,0.13187170616503413
2021-08-15,RNY,GPP,0.01878670886001263
2021-08-15,RNY,R,0.0941923718341133
2021-08-15,RNY,NEP,0.15197304326106786
2021-08-15,RNY,GPP2,0.01878670886001263
2021-08-15,RNY,R2,-0.0941923718341133
2021-08-15,RNY,NEP2,-0.07540566297410067
2021-08-16,RNY,GPP,0.00775760178468432
2021-08-16,RNY,R,0.08258491877979161
2021-08-16,RNY,NEP,0.12447026748610102
2021-08-16,RNY,GPP2,0.00775760178468432
2021-08-16,RNY,R2,-0.08258491877979161
2021-08-16,RNY,NEP2,-0.074827316995107293
2021-08-17,RNY,GPP,0.039414252747485154
2021-08-17,RNY,R,0.07017095038785101
2021-08-17,RNY,NEP,0.13881247813974662
2021-08-17,RNY,GPP2,0.039414252747485154
2021-08-17,RNY,R2,-0.07017095038785101
2021-08-17,RNY,NEP2,-0.030756697640365857
2021-08-18,RNY,GPP,0.31611472739127366
2021-08-18,RNY,R,-0.19981412792756523
2021-08-18,RNY,NEP,0.036070397922903695
2021-08-18,RNY,GPP2,0.31611472739127366
2021-08-18,RNY,R2,-0.19981412792756523
2021-08-18,RNY,NEP2,0.11630059946370844
2021-08-19,RNY,GPP,0.1254297106957881
2021-08-19,RNY,R,-0.09834845980543107
2021-08-19,RNY,NEP,-0.013994457763038131
2021-08-19,RNY,GPP2,0.1254297106957881
2021-08-19,RNY,R2,-0.09834845980543107
2021-08-19,RNY,NEP2,0.027081250890357025
2021-08-20,RNY,GPP,0.15443657886928192
2021-08-20,RNY,R,0.0019801498322764453
2021-08-20,RNY,NEP,0.15834138407665033
2021-08-20,RNY,GPP2,0.15443657886928192
2021-08-20,RNY,R2,-0.0019801498322764453
2021-08-20,RNY,NEP2,0.15245642903700546
2021-08-21,RNY,GPP,0.8067226329743484
2021-08-21,RNY,R,-0.616288485882495
2021-08-21,RNY,NEP,-0.06681672707498465
2021-08-21,RNY,GPP2,0.8067226329743484
2021-08-21,RNY,R2,-0.616288485882495
2021-08-21,RNY,NEP2,0.19043414709185347
2021-08-22,RNY,GPP,0.5822617037982014
2021-08-22,RNY,R,-0.32870715574225906
2021-08-22,RNY,NEP,0.1174085704581829
2021-08-22,RNY,GPP2,0.5822617037982014
2021-08-22,RNY,R2,-0.32870715574225906
2021-08-22,RNY,NEP2,0.25355454805594235
2021-08-23,RNY,GPP,0.28994810032358076
2021-08-23,RNY,R,-0.12774143540663488
2021-08-23,RNY,NEP,0.10974317219330151
2021-08-23,RNY,GPP2,0.28994810032358076
2021-08-23,RNY,R2,-0.12774143540663488
2021-08-23,RNY,NEP2,0.16220666491694588
2021-08-24,RNY,GPP,0.3963888638603761
2021-08-24,RNY,R,-0.34254329434554465
2021-08-24,RNY,NEP,-0.08950234720697167
2021-08-24,RNY,GPP2,0.3963888638603761
2021-08-24,RNY,R2,-0.34254329434554465
2021-08-24,RNY,NEP2,0.05384556951483144
2021-08-25,RNY,GPP,0.14805464857729317
2021-08-25,RNY,R,-0.09283259290804896
2021-08-25,RNY,NEP,0.015359127664840082
2021-08-25,RNY,GPP2,0.14805464857729317
2021-08-25,RNY,R2,-0.09283259290804896
2021-08-25,RNY,NEP2,0.05522205566924421
2021-08-26,RNY,GPP,9.199468558874491e-4
2021-08-26,RNY,R,0.08402401486682351
2021-08-26,RNY,NEP,0.12196796790079326
2021-08-26,RNY,GPP2,9.199468558874491e-4
2021-08-26,RNY,R2,-0.08402401486682351
2021-08-26,RNY,NEP2,-0.08310406801093606
2021-08-27,RNY,GPP,0.19972267632616128
2021-08-27,RNY,R,-0.051251060990689885
2021-08-27,RNY,NEP,0.12728913864954622
2021-08-27,RNY,GPP2,0.19972267632616128
2021-08-27,RNY,R2,-0.051251060990689885
2021-08-27,RNY,NEP2,0.1484716153354714
2021-07-10,ASH,GPP,0.39469691470002155
2021-07-10,ASH,R,-0.26971628992795893
2021-07-10,ASH,NEP,0.03154822007537814
2021-07-10,ASH,GPP2,0.39469691470002155
2021-07-10,ASH,R2,-0.26971628992795893
2021-07-10,ASH,NEP2,0.12498062477206262
2021-07-11,ASH,GPP,0.33977814470134315
2021-07-11,ASH,R,-0.16769554534952044
2021-07-11,ASH,NEP,0.11465116810619888
2021-07-11,ASH,GPP2,0.33977814470134315
2021-07-11,ASH,R2,-0.16769554534952044
2021-07-11,ASH,NEP2,0.1720825993518227
2021-07-12,ASH,GPP,0.2908312191951371
2021-07-12,ASH,R,-0.1915479701506432
2021-07-12,ASH,NEP,0.03300272276136337
2021-07-12,ASH,GPP2,0.2908312191951371
2021-07-12,ASH,R2,-0.1915479701506432
2021-07-12,ASH,NEP2,0.0992832490444939
2021-07-13,ASH,GPP,1.2118489503054473
2021-07-13,ASH,R,-0.9884876265341979
2021-07-13,ASH,NEP,-0.12070175317237743
2021-07-13,ASH,GPP2,1.2118489503054473
2021-07-13,ASH,R2,-0.9884876265341979
2021-07-13,ASH,NEP2,0.2233613237712494
2021-07-14,ASH,GPP,0.6387736147977954
2021-07-14,ASH,R,-0.4348840283475034
2021-07-14,ASH,NEP,0.05325803518508306
2021-07-14,ASH,GPP2,0.6387736147977954
2021-07-14,ASH,R2,-0.4348840283475034
2021-07-14,ASH,NEP2,0.20388958645029198
2021-07-15,ASH,GPP,1.5080186612127209
2021-07-15,ASH,R,-1.2638129902121455
2021-07-15,ASH,NEP,-0.19597925095471622
2021-07-15,ASH,GPP2,1.5080186612127209
2021-07-15,ASH,R2,-1.2638129902121455
2021-07-15,ASH,NEP2,0.24420567100057533
2021-07-16,ASH,GPP,-0.8618852484695134
2021-07-16,ASH,R,0.9436625572374497
2021-07-16,ASH,NEP,0.41230112115003714
2021-07-16,ASH,GPP2,0.8618852484695134
2021-07-16,ASH,R2,-0.9436625572374497
2021-07-16,ASH,NEP2,-0.08177730876793632
2021-07-17,ASH,GPP,0.29603155862441227
2021-07-17,ASH,R,-0.10527356787543032
2021-07-17,ASH,NEP,0.15528302289567752
2021-07-17,ASH,GPP2,0.29603155862441227
2021-07-17,ASH,R2,-0.10527356787543032
2021-07-17,ASH,NEP2,0.19075799074898195
2021-07-18,ASH,GPP,0.391099808422144
2021-07-18,ASH,R,-0.23252269631997383
2021-07-18,ASH,NEP,0.0783844008861106
2021-07-18,ASH,GPP2,0.391099808422144
2021-07-18,ASH,R2,-0.23252269631997383
2021-07-18,ASH,NEP2,0.15857711210217015
2021-07-19,ASH,GPP,0.36213214014780193
2021-07-19,ASH,R,-0.2370971386872172
2021-07-19,ASH,NEP,0.039692230759363
2021-07-19,ASH,GPP2,0.36213214014780193
2021-07-19,ASH,R2,-0.2370971386872172
2021-07-19,ASH,NEP2,0.12503500146058472
2021-07-20,ASH,GPP,0.2050459542193072
2021-07-20,ASH,R,-0.07219913034994058
2021-07-20,ASH,NEP,0.10752159341952368
2021-07-20,ASH,GPP2,0.2050459542193072
2021-07-20,ASH,R2,-0.07219913034994058
2021-07-20,ASH,NEP2,0.13284682386936664
2021-07-21,ASH,GPP,0.12775406047526455
2021-07-21,ASH,R,0.07327877954654925
2021-07-21,ASH,NEP,0.22908549300392828
2021-07-21,ASH,GPP2,0.12775406047526455
2021-07-21,ASH,R2,-0.07327877954654925
2021-07-21,ASH,NEP2,0.0544752809287153
2021-07-22,ASH,GPP,0.7023698537802745
2021-07-22,ASH,R,-0.5591253559423617
2021-07-22,ASH,NEP,-0.05907210363876484
2021-07-22,ASH,GPP2,0.7023698537802745
2021-07-22,ASH,R2,-0.5591253559423617
2021-07-22,ASH,NEP2,0.14324449783791282
2021-07-23,ASH,GPP,0.0649869123293518
2021-07-23,ASH,R,0.11242650483376115
2021-07-23,ASH,NEP,0.21953643582408283
2021-07-23,ASH,GPP2,0.0649869123293518
2021-07-23,ASH,R2,-0.11242650483376115
2021-07-23,ASH,NEP2,-0.04743959250440935
2021-07-24,ASH,GPP,0.18025325392982933
2021-07-24,ASH,R,-0.01917659318039254
2021-07-24,ASH,NEP,0.15522976435341598
2021-07-24,ASH,GPP2,0.18025325392982933
2021-07-24,ASH,R2,-0.01917659318039254
2021-07-24,ASH,NEP2,0.16107666074943677
2021-07-25,ASH,GPP,0.8835336338560315
2021-07-25,ASH,R,-0.6380637283485913
2021-07-25,ASH,NEP,0.015163304328284244
2021-07-25,ASH,GPP2,0.8835336338560315
2021-07-25,ASH,R2,-0.6380637283485913
2021-07-25,ASH,NEP2,0.2454699055074402
2021-07-26,ASH,GPP,2.1125149931234617
2021-07-26,ASH,R,-1.5313856304515212
2021-07-26,ASH,NEP,0.028325702386575696
2021-07-26,ASH,GPP2,2.1125149931234617
2021-07-26,ASH,R2,-1.5313856304515212
2021-07-26,ASH,NEP2,0.5811293626719405
2021-07-27,ASH,GPP,0.06118215682651684
2021-07-27,ASH,R,0.050415172568249664
2021-07-27,ASH,NEP,0.13071052032444308
2021-07-27,ASH,GPP2,0.06118215682651684
2021-07-27,ASH,R2,-0.050415172568249664
2021-07-27,ASH,NEP2,0.010766984258267179
2021-07-28,ASH,GPP,0.18395506459488464
2021-07-28,ASH,R,-0.10697519617065929
2021-07-28,ASH,NEP,0.03712196125785212
2021-07-28,ASH,GPP2,0.18395506459488464
2021-07-28,ASH,R2,-0.10697519617065929
2021-07-28,ASH,NEP2,0.07697986842422536
2021-07-29,ASH,GPP,0.8288635667732451
2021-07-29,ASH,R,-0.6365155171010181
2021-07-29,ASH,NEP,-0.04666936203254744
2021-07-29,ASH,GPP2,0.8288635667732451
2021-07-29,ASH,R2,-0.6365155171010181
2021-07-29,ASH,NEP2,0.19234804967222707
2021-07-30,ASH,GPP,-0.06879181403347558
2021-07-30,ASH,R,0.17340973978085467
2021-07-30,ASH,NEP,0.17083291787264854
2021-07-30,ASH,GPP2,0.06879181403347558
2021-07-30,ASH,R2,-0.17340973978085467
2021-07-30,ASH,NEP2,-0.10461792574737909
2021-07-31,ASH,GPP,0.6897631364408375
2021-07-31,ASH,R,-0.599163221021351
2021-07-31,ASH,NEP,-0.13502395884438387
2021-07-31,ASH,GPP2,0.6897631364408375
2021-07-31,ASH,R2,-0.599163221021351
2021-07-31,ASH,NEP2,0.09059991541948653
2021-08-01,ASH,GPP,-0.37469817717924553
2021-08-01,ASH,R,0.41774173322541247
2021-08-01,ASH,NEP,0.20109318646727492
2021-08-01,ASH,GPP2,0.37469817717924553
2021-08-01,ASH,R2,-0.41774173322541247
2021-08-01,ASH,NEP2,-0.04304355604616694
2021-08-02,ASH,GPP,0.44399932974086936
2021-08-02,ASH,R,-0.34278014554220537
2021-08-02,ASH,NEP,-0.027514442899800515
2021-08-02,ASH,GPP2,0.44399932974086936
2021-08-02,ASH,R2,-0.34278014554220537
2021-08-02,ASH,NEP2,0.10121918419866399
2021-08-03,ASH,GPP,0.3977838192149009
2021-08-03,ASH,R,-0.2463691019748362
2021-08-03,ASH,NEP,0.059439075356141007
2021-08-03,ASH,GPP2,0.3977838192149009
2021-08-03,ASH,R2,-0.2463691019748362
2021-08-03,ASH,NEP2,0.15141471724006472
2021-08-04,ASH,GPP,0.350858252852297
2021-08-04,ASH,R,-0.22615228427567632
2021-08-04,ASH,NEP,0.04017787499403395
2021-08-04,ASH,GPP2,0.350858252852297
2021-08-04,ASH,R2,-0.22615228427567632
2021-08-04,ASH,NEP2,0.12470596857662067
2021-08-05,ASH,GPP,0.2670491227539328
2021-08-05,ASH,R,-0.11400828239285733
2021-08-05,ASH,NEP,0.10946445593003391
2021-08-05,ASH,GPP2,0.2670491227539328
2021-08-05,ASH,R2,-0.11400828239285733
2021-08-05,ASH,NEP2,0.15304084036107546
2021-08-06,ASH,GPP,0.3202157190867899
2021-08-06,ASH,R,-0.12388552380006732
2021-08-06,ASH,NEP,0.14918852299639354
2021-08-06,ASH,GPP2,0.3202157190867899
2021-08-06,ASH,R2,-0.12388552380006732
2021-08-06,ASH,NEP2,0.1963301952867226
2021-08-07,ASH,GPP,-0.2203977744967851
2021-08-07,ASH,R,0.2704883477412424
2021-08-07,ASH,NEP,0.15636636378119878
2021-08-07,ASH,GPP2,0.2203977744967851
2021-08-07,ASH,R2,-0.2704883477412424
2021-08-07,ASH,NEP2,-0.050090573244457315
2021-08-08,ASH,GPP,-0.35177660434112057
2021-08-08,ASH,R,0.4747498350201843
2021-08-08,ASH,NEP,0.3097492026497587
2021-08-08,ASH,GPP2,0.35177660434112057
2021-08-08,ASH,R2,-0.4747498350201843
2021-08-08,ASH,NEP2,-0.12297323067906374
2021-08-09,ASH,GPP,0.1377136399160191
2021-08-09,ASH,R,-0.07587785229969475
2021-08-09,ASH,NEP,0.03255380201376084
2021-08-09,ASH,GPP2,0.1377136399160191
2021-08-09,ASH,R2,-0.07587785229969475
2021-08-09,ASH,NEP2,0.06183578761632434
2021-08-10,ASH,GPP,0.0795710338281019
2021-08-10,ASH,R,0.06595665210010329
2021-08-10,ASH,NEP,0.17237454049837295
2021-08-10,ASH,GPP2,0.0795710338281019
2021-08-10,ASH,R2,-0.06595665210010329
2021-08-10,ASH,NEP2,0.013614381727998615
2021-08-11,ASH,GPP,0.1199616390928948
2021-08-11,ASH,R,0.01739461294334792
2021-08-11,ASH,NEP,0.1451286616646604
2021-08-11,ASH,GPP2,0.1199616390928948
2021-08-11,ASH,R2,-0.01739461294334792
2021-08-11,ASH,NEP2,0.10256702614954688
2021-08-12,ASH,GPP,0.34730077230978784
2021-08-12,ASH,R,-0.184961705691627
2021-08-12,ASH,NEP,0.088454871768537
2021-08-12,ASH,GPP2,0.34730077230978784
2021-08-12,ASH,R2,-0.184961705691627
2021-08-12,ASH,NEP2,0.16233906661816083
2021-08-13,ASH,GPP,0.6479696113094529
2021-08-13,ASH,R,-0.5118481260589033
2021-08-13,ASH,NEP,-0.07052935269466609
2021-08-13,ASH,GPP2,0.6479696113094529
2021-08-13,ASH,R2,-0.5118481260589033
2021-08-13,ASH,NEP2,0.13612148525054957
2021-08-14,ASH,GPP,0.8687315494704981
2021-08-14,ASH,R,-0.5414678311124003
2021-08-14,ASH,NEP,0.10993595272060754
2021-08-14,ASH,GPP2,0.8687315494704981
2021-08-14,ASH,R2,-0.5414678311124003
2021-08-14,ASH,NEP2,0.32726371835809787
2021-08-15,ASH,GPP,0.34209098617689976
2021-08-15,ASH,R,-0.18843360884380342
2021-08-15,ASH,NEP,0.07830428687430263
2021-08-15,ASH,GPP2,0.34209098617689976
2021-08-15,ASH,R2,-0.18843360884380342
2021-08-15,ASH,NEP2,0.15365737733309634
2021-08-16,ASH,GPP,0.23386640248145393
2021-08-16,ASH,R,-0.17599359897241812
2021-08-16,ASH,NEP,-0.01310451073495868
2021-08-16,ASH,GPP2,0.23386640248145393
2021-08-16,ASH,R2,-0.17599359897241812
2021-08-16,ASH,NEP2,0.057872803509035814
2021-08-17,ASH,GPP,-0.07986530830448582
2021-08-17,ASH,R,0.15399135823415994
2021-08-17,ASH,NEP,0.13710244732485558
2021-08-17,ASH,GPP2,0.07986530830448582
2021-08-17,ASH,R2,-0.15399135823415994
2021-08-17,ASH,NEP2,-0.07412604992967411
2021-08-18,ASH,GPP,-0.19820723162657128
2021-08-18,ASH,R,0.25921441715442534
2021-08-18,ASH,NEP,0.16656972665012346
2021-08-18,ASH,GPP2,0.19820723162657128
2021-08-18,ASH,R2,-0.25921441715442534
2021-08-18,ASH,NEP2,-0.06100718552785406
2021-08-19,ASH,GPP,0.36046926641279836
2021-08-19,ASH,R,-0.14016506328676784
2021-08-19,ASH,NEP,0.1630342758947016
2021-08-19,ASH,GPP2,0.36046926641279836
2021-08-19,ASH,R2,-0.14016506328676784
2021-08-19,ASH,NEP2,0.22030420312603052
2021-08-20,ASH,GPP,0.3326083811928393
2021-08-20,ASH,R,-0.1573288153674028
2021-08-20,ASH,NEP,0.11049320669103976
2021-08-20,ASH,GPP2,0.3326083811928393
2021-08-20,ASH,R2,-0.1573288153674028
2021-08-20,ASH,NEP2,0.1752795658254365
2021-08-21,ASH,GPP,0.18200454362343776
2021-08-21,ASH,R,-0.07390599178842919
2021-08-21,ASH,NEP,0.07784497871982854
2021-08-21,ASH,GPP2,0.18200454362343776
2021-08-21,ASH,R2,-0.07390599178842919
2021-08-21,ASH,NEP2,0.10809855183500858
2021-08-22,ASH,GPP,-0.08645599717742795
2021-08-22,ASH,R,0.1138111784339041
2021-08-22,ASH,NEP,0.07529941823053714
2021-08-22,ASH,GPP2,0.08645599717742795
2021-08-22,ASH,R2,-0.1138111784339041
2021-08-22,ASH,NEP2,-0.027355181256476152
2021-08-23,ASH,GPP,0.09417743847674045
2021-08-23,ASH,R,0.022366600202505138
2021-08-23,ASH,NEP,0.12674361945427742
2021-08-23,ASH,GPP2,0.09417743847674045
2021-08-23,ASH,R2,-0.022366600202505138
2021-08-23,ASH,NEP2,0.07181083827423532
2021-08-24,ASH,GPP,0.018728017698556747
2021-08-24,ASH,R,0.026949538625776204
2021-08-24,ASH,NEP,0.05730447851923439
2021-08-24,ASH,GPP2,0.018728017698556747
2021-08-24,ASH,R2,-0.026949538625776204
2021-08-24,ASH,NEP2,-0.008221520927219457
2021-08-25,ASH,GPP,-0.03637462990647823
2021-08-25,ASH,R,0.11754866050830305
2021-08-25,ASH,NEP,0.13270683467257036
2021-08-25,ASH,GPP2,0.03637462990647823
2021-08-25,ASH,R2,-0.11754866050830305
2021-08-25,ASH,NEP2,-0.08117403060182482
2021-08-26,ASH,GPP,0.0470039632215766
2021-08-26,ASH,R,0.010178427339059071
2021-08-26,ASH,NEP,0.06199529185841397
2021-08-26,ASH,GPP2,0.0470039632215766
2021-08-26,ASH,R2,-0.010178427339059071
2021-08-26,ASH,NEP2,0.03682553588251753
2021-08-27,ASH,GPP,-0.0934009558579926
2021-08-27,ASH,R,0.11685115810900869
2021-08-27,ASH,NEP,0.07427692955877521
2021-08-27,ASH,GPP2,0.0934009558579926
2021-08-27,ASH,R2,-0.11685115810900869
2021-08-27,ASH,NEP2,-0.023450202251016086
2021-08-28,ASH,GPP,0.5894562833196939
2021-08-28,ASH,R,-0.36712599082303915
2021-08-28,ASH,NEP,0.06471154327615286
2021-08-28,ASH,GPP2,0.5894562833196939
2021-08-28,ASH,R2,-0.36712599082303915
2021-08-28,ASH,NEP2,0.22233029249665476
2021-08-29,ASH,GPP,0.07068975310508872
2021-08-29,ASH,R,0.07674761774621776
2021-08-29,ASH,NEP,0.1817435923276478
2021-08-29,ASH,GPP2,0.07068975310508872
2021-08-29,ASH,R2,-0.07674761774621776
2021-08-29,ASH,NEP2,-0.006057864641129035
2021-08-30,ASH,GPP,0.47804551875445334
2021-08-30,ASH,R,-0.3195592799659638
2021-08-30,ASH,NEP,0.021044356836732458
2021-08-30,ASH,GPP2,0.47804551875445334
2021-08-30,ASH,R2,-0.3195592799659638
2021-08-30,ASH,NEP2,0.15848623878848955
2021-08-31,ASH,GPP,0.22323860665623113
2021-08-31,ASH,R,-0.15717485299318806
2021-08-31,ASH,NEP,-0.0038182521964044308
2021-08-31,ASH,GPP2,0.22323860665623113
2021-08-31,ASH,R2,-0.15717485299318806
2021-08-31,ASH,NEP2,0.06606375366304307
2021-09-01,ASH,GPP,0.42702806900040613
2021-09-01,ASH,R,-0.25754052752755885
2021-09-01,ASH,NEP,0.055409875596687024
