datetime,lake,depth_m,temp_C
2020-07-29T08:30:00Z,MCD,2,18.901
2020-07-29T08:30:00Z,MCD,4,14.996
2020-07-29T08:30:00Z,MCD,6,13.846
2020-07-29T08:30:00Z,MCD,8,12.787
2020-07-29T08:30:00Z,MCD,1,18.584
2020-07-29T09:00:00Z,MCD,10,11.625
2020-07-29T09:00:00Z,MCD,12,8.581
2020-07-29T09:00:00Z,MCD,2,18.996
2020-07-29T09:00:00Z,MCD,4,15.091
2020-07-29T09:00:00Z,MCD,6,13.75
2020-07-29T09:00:00Z,MCD,8,12.883
2020-07-29T09:00:00Z,MCD,1,18.516
2020-07-29T09:30:00Z,MCD,10,11.139
2020-07-29T09:30:00Z,MCD,12,8.481
2020-07-29T09:30:00Z,MCD,2,19.187
2020-07-29T09:30:00Z,MCD,4,15.187
2020-07-29T09:30:00Z,MCD,6,13.846
2020-07-29T09:30:00Z,MCD,8,12.787
2020-07-29T09:30:00Z,MCD,1,18.5
2020-07-29T10:00:00Z,MCD,10,10.846
2020-07-29T10:00:00Z,MCD,12,8.581
2020-07-29T10:00:00Z,MCD,2,19.377
2020-07-29T10:00:00Z,MCD,4,15.187
2020-07-29T10:00:00Z,MCD,6,13.846
2020-07-29T10:00:00Z,MCD,8,12.787
2020-07-29T10:00:00Z,MCD,1,18.575
2020-07-29T10:30:00Z,MCD,10,11.041
2020-07-29T10:30:00Z,MCD,12,8.481
2020-07-29T10:30:00Z,MCD,2,19.187
2020-07-29T10:30:00Z,MCD,4,15.378
2020-07-29T10:30:00Z,MCD,6,13.942
2020-07-29T10:30:00Z,MCD,8,12.98
2020-07-29T10:30:00Z,MCD,1,18.659
2020-07-29T11:00:00Z,MCD,10,10.748
2020-07-29T11:00:00Z,MCD,12,8.481
2020-07-29T11:00:00Z,MCD,2,19.092
2020-07-29T11:00:00Z,MCD,4,15.091
2020-07-29T11:00:00Z,MCD,6,13.846
2020-07-29T11:00:00Z,MCD,8,12.98
2020-07-29T11:00:00Z,MCD,1,18.642
2020-07-29T11:30:00Z,MCD,10,10.748
2020-07-29T11:30:00Z,MCD,12,8.382
2020-07-29T11:30:00Z,MCD,2,19.187
2020-07-29T11:30:00Z,MCD,4,15.091
2020-07-29T11:30:00Z,MCD,6,13.846
2020-07-29T11:30:00Z,MCD,8,12.98
2020-07-29T11:30:00Z,MCD,1,18.693
2020-07-29T12:00:00Z,MCD,10,10.553
2020-07-29T12:00:00Z,MCD,12,8.382
2020-07-29T12:00:00Z,MCD,2,19.282
2020-07-29T12:00:00Z,MCD,4,15.091
2020-07-29T12:00:00Z,MCD,6,13.846
2020-07-29T12:00:00Z,MCD,8,12.883
2020-07-29T12:00:00Z,MCD,1,18.743
2020-07-29T12:30:00Z,MCD,10,10.748
2020-07-29T12:30:00Z,MCD,12,8.382
2020-07-29T12:30:00Z,MCD,2,19.377
2020-07-29T12:30:00Z,MCD,4,15.091
2020-07-29T12:30:00Z,MCD,6,13.846
2020-07-29T12:30:00Z,MCD,8,13.076
2020-07-29T12:30:00Z,MCD,1,18.693
2020-07-29T13:00:00Z,MCD,10,10.748
2020-07-29T13:00:00Z,MCD,12,8.282
2020-07-29T13:00:00Z,MCD,2,19.282
2020-07-29T13:00:00Z,MCD,4,15.091
2020-07-29T13:00:00Z,MCD,6,13.942
2020-07-29T13:00:00Z,MCD,8,13.173
2020-07-29T13:00:00Z,MCD,1,18.726
2020-07-29T13:30:00Z,MCD,10,10.161
2020-07-29T13:30:00Z,MCD,12,8.182
2020-07-29T13:30:00Z,MCD,2,19.282
2020-07-29T13:30:00Z,MCD,4,15.091
2020-07-29T13:30:00Z,MCD,6,14.038
2020-07-29T13:30:00Z,MCD,8,13.173
2020-07-29T13:30:00Z,MCD,1,18.726
2020-07-29T14:00:00Z,MCD,10,10.651
2020-07-29T14:00:00Z,MCD,12,8.182
2020-07-29T14:00:00Z,MCD,2,19.282
2020-07-29T14:00:00Z,MCD,4,15.091
2020-07-29T14:00:00Z,MCD,6,14.038
2020-07-29T14:00:00Z,MCD,8,13.173
2020-07-29T14:00:00Z,MCD,1,18.743
2020-07-29T14:30:00Z,MCD,10,11.139
2020-07-29T14:30:00Z,MCD,12,8.282
2020-07-29T14:30:00Z,MCD,2,19.282
2020-07-29T14:30:00Z,MCD,4,15.187
2020-07-29T14:30:00Z,MCD,6,14.134
2020-07-29T14:30:00Z,MCD,8,13.269
2020-07-29T14:30:00Z,MCD,1,18.76
2020-07-29T15:00:00Z,MCD,10,11.431
2020-07-29T15:00:00Z,MCD,12,8.382
2020-07-29T15:00:00Z,MCD,2,19.187
2020-07-29T15:00:00Z,MCD,4,15.091
2020-07-29T15:00:00Z,MCD,6,14.134
2020-07-29T15:00:00Z,MCD,8,13.173
2020-07-29T15:00:00Z,MCD,1,18.81
2020-07-29T15:30:00Z,MCD,10,11.431
2020-07-29T15:30:00Z,MCD,12,8.481
2020-07-29T15:30:00Z,MCD,2,18.901
2020-07-29T15:30:00Z,MCD,4,15.187
2020-07-29T15:30:00Z,MCD,6,14.134
2020-07-29T15:30:00Z,MCD,8,13.269
2020-07-29T15:30:00Z,MCD,1,18.903
2020-07-29T16:00:00Z,MCD,10,11.334
2020-07-29T16:00:00Z,MCD,12,8.382
2020-07-29T16:00:00Z,MCD,2,18.521
2020-07-29T16:00:00Z,MCD,4,15.091
2020-07-29T16:00:00Z,MCD,6,14.134
2020-07-29T16:00:00Z,MCD,8,13.365
2020-07-29T16:00:00Z,MCD,1,18.894
2020-07-29T16:30:00Z,MCD,10,12.883
2020-07-29T16:30:00Z,MCD,12,9.472
2020-07-29T16:30:00Z,MCD,2,19.853
2020-07-29T16:30:00Z,MCD,4,16.046
2020-07-29T16:30:00Z,MCD,6,14.517
2020-07-29T16:30:00Z,MCD,8,13.654
2020-07-29T16:30:00Z,MCD,1,18.844
2020-07-29T17:00:00Z,MCD,10,12.883
2020-07-29T17:00:00Z,MCD,12,9.275
2020-07-29T17:00:00Z,MCD,2,19.853
2020-07-29T17:00:00Z,MCD,4,15.951
2020-07-29T17:00:00Z,MCD,6,14.517
2020-07-29T17:00:00Z,MCD,8,13.75
2020-07-29T17:00:00Z,MCD,1,18.861
2020-07-29T17:30:00Z,MCD,10,10.651
2020-07-29T17:30:00Z,MCD,12,8.082
2020-07-29T17:30:00Z,MCD,2,18.236
2020-07-29T17:30:00Z,MCD,4,14.996
2020-07-29T17:30:00Z,MCD,6,14.134
2020-07-29T17:30:00Z,MCD,8,13.269
2020-07-29T17:30:00Z,MCD,1,19.364
2020-07-29T18:00:00Z,MCD,10,10.161
2020-07-29T18:00:00Z,MCD,12,8.082
2020-07-29T18:00:00Z,MCD,2,18.045
2020-07-29T18:00:00Z,MCD,4,14.996
2020-07-29T18:00:00Z,MCD,6,14.134
2020-07-29T18:00:00Z,MCD,8,13.269
2020-07-29T18:00:00Z,MCD,1,19.255
2020-07-29T18:30:00Z,MCD,10,10.161
2020-07-29T18:30:00Z,MCD,12,7.983
2020-07-29T18:30:00Z,MCD,2,17.094
2020-07-29T18:30:00Z,MCD,4,14.9
2020-07-29T18:30:00Z,MCD,6,14.23
2020-07-29T18:30:00Z,MCD,8,13.269
2020-07-29T18:30:00Z,MCD,1,19.246
2020-07-29T19:00:00Z,MCD,10,10.259
2020-07-29T19:00:00Z,MCD,12,8.082
2020-07-29T19:00:00Z,MCD,2,17.379
2020-07-29T19:00:00Z,MCD,4,14.9
2020-07-29T19:00:00Z,MCD,6,14.134
2020-07-29T19:00:00Z,MCD,8,13.269
2020-07-29T19:00:00Z,MCD,1,19.272
2020-07-29T19:30:00Z,MCD,10,10.357
2020-07-29T19:30:00Z,MCD,12,8.082
2020-07-29T19:30:00Z,MCD,2,17.95
2020-07-29T19:30:00Z,MCD,4,14.804
2020-07-29T19:30:00Z,MCD,6,14.23
2020-07-29T19:30:00Z,MCD,8,13.365
2020-07-29T19:30:00Z,MCD,1,19.238
2020-07-29T20:00:00Z,MCD,10,10.748
2020-07-29T20:00:00Z,MCD,12,8.182
2020-07-29T20:00:00Z,MCD,2,18.045
2020-07-29T20:00:00Z,MCD,4,14.996
2020-07-29T20:00:00Z,MCD,6,14.421
2020-07-29T20:00:00Z,MCD,8,13.365
2020-07-29T20:00:00Z,MCD,1,19.112
2020-07-29T20:30:00Z,MCD,10,11.139
2020-07-29T20:30:00Z,MCD,12,8.182
2020-07-29T20:30:00Z,MCD,2,17.379
2020-07-29T20:30:00Z,MCD,4,14.996
2020-07-29T20:30:00Z,MCD,6,14.23
2020-07-29T20:30:00Z,MCD,8,13.269
2020-07-29T20:30:00Z,MCD,1,18.869
2020-07-29T21:00:00Z,MCD,10,11.334
2020-07-29T21:00:00Z,MCD,12,8.282
2020-07-29T21:00:00Z,MCD,2,17.094
2020-07-29T21:00:00Z,MCD,4,15.187
2020-07-29T21:00:00Z,MCD,6,14.23
2020-07-29T21:00:00Z,MCD,8,13.173
2020-07-29T21:00:00Z,MCD,1,18.936
2020-07-29T21:30:00Z,MCD,10,10.846
2020-07-29T21:30:00Z,MCD,12,8.182
2020-07-29T21:30:00Z,MCD,2,17.475
2020-07-29T21:30:00Z,MCD,4,15.378
2020-07-29T21:30:00Z,MCD,6,14.421
2020-07-29T21:30:00Z,MCD,8,13.269
2020-07-29T21:30:00Z,MCD,1,18.919
2020-07-29T22:00:00Z,MCD,10,10.553
2020-07-29T22:00:00Z,MCD,12,8.082
2020-07-29T22:00:00Z,MCD,2,18.426
2020-07-29T22:00:00Z,MCD,4,15.664
2020-07-29T22:00:00Z,MCD,6,14.421
2020-07-29T22:00:00Z,MCD,8,13.269
2020-07-29T22:00:00Z,MCD,1,19.305
2020-07-29T22:30:00Z,MCD,10,9.571
2020-07-29T22:30:00Z,MCD,12,7.882
2020-07-29T22:30:00Z,MCD,2,18.045
2020-07-29T22:30:00Z,MCD,4,15.76
2020-07-29T22:30:00Z,MCD,6,14.709
2020-07-29T22:30:00Z,MCD,8,13.173
2020-07-29T22:30:00Z,MCD,1,19.322
2020-07-29T23:00:00Z,MCD,10,9.965
2020-07-29T23:00:00Z,MCD,12,7.983
2020-07-29T23:00:00Z,MCD,2,18.616
2020-07-29T23:00:00Z,MCD,4,15.664
2020-07-29T23:00:00Z,MCD,6,14.517
2020-07-29T23:00:00Z,MCD,8,12.787
2020-07-29T23:00:00Z,MCD,1,19.297
2020-07-29T23:30:00Z,MCD,10,9.965
2020-07-29T23:30:00Z,MCD,12,7.983
2020-07-29T23:30:00Z,MCD,2,18.521
2020-07-29T23:30:00Z,MCD,4,15.664
2020-07-29T23:30:00Z,MCD,6,14.23
2020-07-29T23:30:00Z,MCD,8,12.69
2020-07-29T23:30:00Z,MCD,1,19.238
2020-07-30T00:00:00Z,MCD,10,9.275
2020-07-30T00:00:00Z,MCD,12,7.983
2020-07-30T00:00:00Z,MCD,2,18.14
2020-07-30T00:00:00Z,MCD,4,15.569
2020-07-30T00:00:00Z,MCD,6,14.325
2020-07-30T00:00:00Z,MCD,8,12.883
2020-07-30T00:00:00Z,MCD,1,19.171
2020-07-30T00:30:00Z,MCD,10,9.472
2020-07-30T00:30:00Z,MCD,12,7.983
2020-07-30T00:30:00Z,MCD,2,18.616
2020-07-30T00:30:00Z,MCD,4,15.664
2020-07-30T00:30:00Z,MCD,6,14.038
2020-07-30T00:30:00Z,MCD,8,12.883
2020-07-30T00:30:00Z,MCD,1,19.137
2020-07-30T01:00:00Z,MCD,10,9.571
2020-07-30T01:00:00Z,MCD,12,7.983
2020-07-30T01:00:00Z,MCD,2,19.187
2020-07-30T01:00:00Z,MCD,4,15.76
2020-07-30T01:00:00Z,MCD,6,13.942
2020-07-30T01:00:00Z,MCD,8,12.787
2020-07-30T01:00:00Z,MCD,1,19.171
2020-07-30T01:30:00Z,MCD,10,9.669
2020-07-30T01:30:00Z,MCD,12,8.082
2020-07-30T01:30:00Z,MCD,2,19.092
2020-07-30T01:30:00Z,MCD,4,15.473
2020-07-30T01:30:00Z,MCD,6,13.942
2020-07-30T01:30:00Z,MCD,8,12.98
2020-07-30T01:30:00Z,MCD,1,19.188
2020-07-30T02:00:00Z,MCD,10,9.669
2020-07-30T02:00:00Z,MCD,12,8.182
2020-07-30T02:00:00Z,MCD,2,19.282
2020-07-30T02:00:00Z,MCD,4,15.473
2020-07-30T02:00:00Z,MCD,6,14.134
2020-07-30T02:00:00Z,MCD,8,12.98
2020-07-30T02:00:00Z,MCD,1,19.179
2020-07-30T02:30:00Z,MCD,10,9.965
2020-07-30T02:30:00Z,MCD,12,8.282
2020-07-30T02:30:00Z,MCD,2,19.187
2020-07-30T02:30:00Z,MCD,4,15.473
2020-07-30T02:30:00Z,MCD,6,14.134
2020-07-30T02:30:00Z,MCD,8,12.787
2020-07-30T02:30:00Z,MCD,1,19.137
2020-07-30T03:00:00Z,MCD,10,10.651
2020-07-30T03:00:00Z,MCD,12,8.282
2020-07-30T03:00:00Z,MCD,2,19.282
2020-07-30T03:00:00Z,MCD,4,15.187
2020-07-30T03:00:00Z,MCD,6,14.23
2020-07-30T03:00:00Z,MCD,8,12.98
2020-07-30T03:00:00Z,MCD,1,19.163
2020-07-30T03:30:00Z,MCD,10,11.041
2020-07-30T03:30:00Z,MCD,12,8.282
2020-07-30T03:30:00Z,MCD,2,19.282
2020-07-30T03:30:00Z,MCD,4,14.996
2020-07-30T03:30:00Z,MCD,6,13.942
2020-07-30T03:30:00Z,MCD,8,12.883
2020-07-30T03:30:00Z,MCD,1,19.179
2020-07-30T04:00:00Z,MCD,10,10.651
2020-07-30T04:00:00Z,MCD,12,8.382
2020-07-30T04:00:00Z,MCD,2,19.282
2020-07-30T04:00:00Z,MCD,4,14.996
2020-07-30T04:00:00Z,MCD,6,13.942
2020-07-30T04:00:00Z,MCD,8,12.787
2020-07-30T04:00:00Z,MCD,1,19.137
2020-07-30T04:30:00Z,MCD,10,11.041
2020-07-30T04:30:00Z,MCD,12,8.68
2020-07-30T04:30:00Z,MCD,2,19.187
2020-07-30T04:30:00Z,MCD,4,14.996
2020-07-30T04:30:00Z,MCD,6,13.846
2020-07-30T04:30:00Z,MCD,8,12.69
2020-07-30T04:30:00Z,MCD,1,19.096
2020-07-30T05:00:00Z,MCD,10,10.944
2020-07-30T05:00:00Z,MCD,12,8.481
2020-07-30T05:00:00Z,MCD,2,19.092
2020-07-30T05:00:00Z,MCD,4,14.996
2020-07-30T05:00:00Z,MCD,6,13.75
2020-07-30T05:00:00Z,MCD,8,12.594
2020-07-30T05:00:00Z,MCD,1,18.995
2020-07-30T05:30:00Z,MCD,10,10.748
2020-07-30T05:30:00Z,MCD,12,8.481
2020-07-30T05:30:00Z,MCD,2,19.092
2020-07-30T05:30:00Z,MCD,4,14.996
2020-07-30T05:30:00Z,MCD,6,13.75
2020-07-30T05:30:00Z,MCD,8,12.594
2020-07-30T05:30:00Z,MCD,1,18.903
2020-07-30T06:00:00Z,MCD,10,10.748
2020-07-30T06:00:00Z,MCD,12,8.481
2020-07-30T06:00:00Z,MCD,2,19.092
2020-07-30T06:00:00Z,MCD,4,14.9
2020-07-30T06:00:00Z,MCD,6,13.654
2020-07-30T06:00:00Z,MCD,8,12.69
2020-07-30T06:00:00Z,MCD,1,18.877
2020-07-30T06:30:00Z,MCD,10,10.748
2020-07-30T06:30:00Z,MCD,12,8.382
2020-07-30T06:30:00Z,MCD,2,19.092
2020-07-30T06:30:00Z,MCD,4,14.709
2020-07-30T06:30:00Z,MCD,6,13.654
2020-07-30T06:30:00Z,MCD,8,12.787
2020-07-30T06:30:00Z,MCD,1,18.827
2020-07-30T07:00:00Z,MCD,10,10.944
2020-07-30T07:00:00Z,MCD,12,8.282
2020-07-30T07:00:00Z,MCD,2,19.092
2020-07-30T07:00:00Z,MCD,4,14.996
2020-07-30T07:00:00Z,MCD,6,13.558
2020-07-30T07:00:00Z,MCD,8,12.401
2020-07-30T07:00:00Z,MCD,1,18.794
2020-07-30T07:30:00Z,MCD,10,10.455
2020-07-30T07:30:00Z,MCD,12,8.382
2020-07-30T07:30:00Z,MCD,2,18.996
2020-07-30T07:30:00Z,MCD,4,14.996
2020-07-30T07:30:00Z,MCD,6,13.75
2020-07-30T07:30:00Z,MCD,8,12.69
2020-07-30T07:30:00Z,MCD,1,18.785
2020-07-30T08:00:00Z,MCD,10,10.455
2020-07-30T08:00:00Z,MCD,12,8.779
2020-07-30T08:00:00Z,MCD,2,18.996
2020-07-30T08:00:00Z,MCD,4,14.9
2020-07-30T08:00:00Z,MCD,6,13.75
2020-07-30T08:00:00Z,MCD,8,12.69
2020-07-30T08:00:00Z,MCD,1,18.768
2020-07-30T08:30:00Z,MCD,10,10.846
2020-07-30T08:30:00Z,MCD,12,8.581
2020-07-30T08:30:00Z,MCD,2,19.187
2020-07-30T08:30:00Z,MCD,4,15.187
2020-07-30T08:30:00Z,MCD,6,13.942
2020-07-30T08:30:00Z,MCD,8,12.69
2020-07-30T08:30:00Z,MCD,1,18.752
2020-07-30T09:00:00Z,MCD,10,10.944
2020-07-30T09:00:00Z,MCD,12,8.68
2020-07-30T09:00:00Z,MCD,2,19.187
2020-07-30T09:00:00Z,MCD,4,15.282
2020-07-30T09:00:00Z,MCD,6,13.942
2020-07-30T09:00:00Z,MCD,8,12.883
2020-07-30T09:00:00Z,MCD,1,18.768
2020-07-30T09:30:00Z,MCD,10,10.748
2020-07-30T09:30:00Z,MCD,12,8.68
2020-07-30T09:30:00Z,MCD,2,19.377
2020-07-30T09:30:00Z,MCD,4,15.187
2020-07-30T09:30:00Z,MCD,6,14.038
2020-07-30T09:30:00Z,MCD,8,12.98
2020-07-30T09:30:00Z,MCD,1,18.81
2020-07-30T10:00:00Z,MCD,10,10.651
2020-07-30T10:00:00Z,MCD,12,8.481
2020-07-30T10:00:00Z,MCD,2,19.662
2020-07-30T10:00:00Z,MCD,4,15.378
2020-07-30T10:00:00Z,MCD,6,14.038
2020-07-30T10:00:00Z,MCD,8,13.076
2020-07-30T10:00:00Z,MCD,1,18.802
2020-07-30T10:30:00Z,MCD,10,10.161
2020-07-30T10:30:00Z,MCD,12,8.382
2020-07-30T10:30:00Z,MCD,2,19.758
2020-07-30T10:30:00Z,MCD,4,15.378
2020-07-30T10:30:00Z,MCD,6,14.134
2020-07-30T10:30:00Z,MCD,8,12.98
2020-07-30T10:30:00Z,MCD,1,18.844
2020-07-30T11:00:00Z,MCD,10,10.063
2020-07-30T11:00:00Z,MCD,12,8.282
2020-07-30T11:00:00Z,MCD,2,19.758
2020-07-30T11:00:00Z,MCD,4,15.282
2020-07-30T11:00:00Z,MCD,6,14.134
2020-07-30T11:00:00Z,MCD,8,12.883
2020-07-30T11:00:00Z,MCD,1,18.861
2020-07-30T11:30:00Z,MCD,10,9.965
2020-07-30T11:30:00Z,MCD,12,8.282
2020-07-30T11:30:00Z,MCD,2,19.567
2020-07-30T11:30:00Z,MCD,4,15.091
2020-07-30T11:30:00Z,MCD,6,14.134
2020-07-30T11:30:00Z,MCD,8,12.883
2020-07-30T11:30:00Z,MCD,1,18.978
2020-07-30T12:00:00Z,MCD,10,9.866
2020-07-30T12:00:00Z,MCD,12,8.282
2020-07-30T12:00:00Z,MCD,2,19.662
2020-07-30T12:00:00Z,MCD,4,15.282
2020-07-30T12:00:00Z,MCD,6,14.23
2020-07-30T12:00:00Z,MCD,8,12.98
2020-07-30T12:00:00Z,MCD,1,19.079
2020-07-30T12:30:00Z,MCD,10,9.866
2020-07-30T12:30:00Z,MCD,12,8.282
2020-07-30T12:30:00Z,MCD,2,19.567
2020-07-30T12:30:00Z,MCD,4,15.473
2020-07-30T12:30:00Z,MCD,6,14.134
2020-07-30T12:30:00Z,MCD,8,12.98
2020-07-30T12:30:00Z,MCD,1,18.978
2020-07-30T13:00:00Z,MCD,10,9.965
2020-07-30T13:00:00Z,MCD,12,8.182
2020-07-30T13:00:00Z,MCD,2,19.567
2020-07-30T13:00:00Z,MCD,4,15.187
2020-07-30T13:00:00Z,MCD,6,14.134
2020-07-30T13:00:00Z,MCD,8,13.269
2020-07-30T13:00:00Z,MCD,1,19.012
2020-07-30T13:30:00Z,MCD,10,10.063
2020-07-30T13:30:00Z,MCD,12,8.182
2020-07-30T13:30:00Z,MCD,2,19.472
2020-07-30T13:30:00Z,MCD,4,15.187
2020-07-30T13:30:00Z,MCD,6,14.325
2020-07-30T13:30:00Z,MCD,8,13.365
2020-07-30T13:30:00Z,MCD,1,19.02
2020-07-30T14:00:00Z,MCD,10,10.553
2020-07-30T14:00:00Z,MCD,12,8.282
2020-07-30T14:00:00Z,MCD,2,19.092
2020-07-30T14:00:00Z,MCD,4,15.282
2020-07-30T14:00:00Z,MCD,6,14.421
2020-07-30T14:00:00Z,MCD,8,13.461
2020-07-30T14:00:00Z,MCD,1,19.104
2020-07-30T14:30:00Z,MCD,10,10.944
2020-07-30T14:30:00Z,MCD,12,8.282
2020-07-30T14:30:00Z,MCD,2,18.14
2020-07-30T14:30:00Z,MCD,4,15.282
2020-07-30T14:30:00Z,MCD,6,14.23
2020-07-30T14:30:00Z,MCD,8,13.461
2020-07-30T14:30:00Z,MCD,1,19.28
2020-07-30T15:00:00Z,MCD,10,11.431
2020-07-30T15:00:00Z,MCD,12,8.282
2020-07-30T15:00:00Z,MCD,2,18.045
2020-07-30T15:00:00Z,MCD,4,15.378
2020-07-30T15:00:00Z,MCD,6,14.23
2020-07-30T15:00:00Z,MCD,8,13.558
2020-07-30T15:00:00Z,MCD,1,19.33
2020-07-30T15:30:00Z,MCD,10,11.334
2020-07-30T15:30:00Z,MCD,12,8.282
2020-07-30T15:30:00Z,MCD,2,17.76
2020-07-30T15:30:00Z,MCD,4,15.187
2020-07-30T15:30:00Z,MCD,6,14.23
2020-07-30T15:30:00Z,MCD,8,13.558
2020-07-30T15:30:00Z,MCD,1,19.364
2020-07-30T16:00:00Z,MCD,10,11.041
2020-07-30T16:00:00Z,MCD,12,8.282
2020-07-30T16:00:00Z,MCD,2,17.379
2020-07-30T16:00:00Z,MCD,4,15.282
2020-07-30T16:00:00Z,MCD,6,14.421
2020-07-30T16:00:00Z,MCD,8,13.365
2020-07-30T16:00:00Z,MCD,1,19.246
2020-07-30T16:30:00Z,MCD,10,11.041
2020-07-30T16:30:00Z,MCD,12,8.182
2020-07-30T16:30:00Z,MCD,2,17.379
2020-07-30T16:30:00Z,MCD,4,15.378
2020-07-30T16:30:00Z,MCD,6,14.517
2020-07-30T16:30:00Z,MCD,8,13.558
2020-07-30T16:30:00Z,MCD,1,19.59
2020-07-30T17:00:00Z,MCD,10,10.748
2020-07-30T17:00:00Z,MCD,12,8.082
2020-07-30T17:00:00Z,MCD,2,17.57
2020-07-30T17:00:00Z,MCD,4,15.473
2020-07-30T17:00:00Z,MCD,6,14.517
2020-07-30T17:00:00Z,MCD,8,13.461
2020-07-30T17:00:00Z,MCD,1,19.364
2020-07-30T17:30:00Z,MCD,10,10.455
2020-07-30T17:30:00Z,MCD,12,8.282
2020-07-30T17:30:00Z,MCD,2,17.475
2020-07-30T17:30:00Z,MCD,4,15.76
2020-07-30T17:30:00Z,MCD,6,14.613
2020-07-30T17:30:00Z,MCD,8,13.269
2020-07-30T17:30:00Z,MCD,1,18.945
2020-07-30T18:00:00Z,MCD,10,10.553
2020-07-30T18:00:00Z,MCD,12,8.182
2020-07-30T18:00:00Z,MCD,2,17.379
2020-07-30T18:00:00Z,MCD,4,15.473
2020-07-30T18:00:00Z,MCD,6,14.517
2020-07-30T18:00:00Z,MCD,8,13.365
2020-07-30T18:00:00Z,MCD,1,19.003
2020-07-30T18:30:00Z,MCD,10,10.455
2020-07-30T18:30:00Z,MCD,12,8.082
2020-07-30T18:30:00Z,MCD,2,17.57
2020-07-30T18:30:00Z,MCD,4,15.378
2020-07-30T18:30:00Z,MCD,6,14.325
2020-07-30T18:30:00Z,MCD,8,13.269
2020-07-30T18:30:00Z,MCD,1,19.28
2020-07-30T19:00:00Z,MCD,10,10.455
2020-07-30T19:00:00Z,MCD,12,8.082
2020-07-30T19:00:00Z,MCD,2,17.57
2020-07-30T19:00:00Z,MCD,4,15.473
2020-07-30T19:00:00Z,MCD,6,14.325
2020-07-30T19:00:00Z,MCD,8,13.076
2020-07-30T19:00:00Z,MCD,1,19.774
2020-07-30T19:30:00Z,MCD,10,10.553
2020-07-30T19:30:00Z,MCD,12,7.983
2020-07-30T19:30:00Z,MCD,2,16.999
2020-07-30T19:30:00Z,MCD,4,15.378
2020-07-30T19:30:00Z,MCD,6,14.325
2020-07-30T19:30:00Z,MCD,8,13.173
2020-07-30T19:30:00Z,MCD,1,19.74
2020-07-30T20:00:00Z,MCD,10,10.748
2020-07-30T20:00:00Z,MCD,12,7.983
2020-07-30T20:00:00Z,MCD,2,17.475
2020-07-30T20:00:00Z,MCD,4,15.378
2020-07-30T20:00:00Z,MCD,6,14.421
2020-07-30T20:00:00Z,MCD,8,13.076
2020-07-30T20:00:00Z,MCD,1,19.272
2020-07-30T20:30:00Z,MCD,10,10.259
2020-07-30T20:30:00Z,MCD,12,7.983
2020-07-30T20:30:00Z,MCD,2,17.379
2020-07-30T20:30:00Z,MCD,4,15.473
2020-07-30T20:30:00Z,MCD,6,14.517
2020-07-30T20:30:00Z,MCD,8,13.269
2020-07-30T20:30:00Z,MCD,1,19.548
2020-07-30T21:00:00Z,MCD,10,9.373
2020-07-30T21:00:00Z,MCD,12,7.983
2020-07-30T21:00:00Z,MCD,2,17.379
2020-07-30T21:00:00Z,MCD,4,15.664
2020-07-30T21:00:00Z,MCD,6,14.709
2020-07-30T21:00:00Z,MCD,8,13.365
2020-07-30T21:00:00Z,MCD,1,19.799
2020-07-30T21:30:00Z,MCD,10,9.669
2020-07-30T21:30:00Z,MCD,12,8.082
2020-07-30T21:30:00Z,MCD,2,17.379
2020-07-30T21:30:00Z,MCD,4,15.951
2020-07-30T21:30:00Z,MCD,6,14.613
2020-07-30T21:30:00Z,MCD,8,13.269
2020-07-30T21:30:00Z,MCD,1,20.017
2020-07-30T22:00:00Z,MCD,10,9.472
2020-07-30T22:00:00Z,MCD,12,7.983
2020-07-30T22:00:00Z,MCD,2,17.855
2020-07-30T22:00:00Z,MCD,4,16.046
2020-07-30T22:00:00Z,MCD,6,14.613
2020-07-30T22:00:00Z,MCD,8,12.98
2020-07-30T22:00:00Z,MCD,1,20.033
2020-07-30T22:30:00Z,MCD,10,9.373
2020-07-30T22:30:00Z,MCD,12,7.983
2020-07-30T22:30:00Z,MCD,2,18.806
2020-07-30T22:30:00Z,MCD,4,15.855
2020-07-30T22:30:00Z,MCD,6,14.709
2020-07-30T22:30:00Z,MCD,8,12.98
2020-07-30T22:30:00Z,MCD,1,20
2020-07-30T23:00:00Z,MCD,10,9.275
2020-07-30T23:00:00Z,MCD,12,7.983
2020-07-30T23:00:00Z,MCD,2,19.282
2020-07-30T23:00:00Z,MCD,4,16.141
2020-07-30T23:00:00Z,MCD,6,14.325
2020-07-30T23:00:00Z,MCD,8,12.883
2020-07-30T23:00:00Z,MCD,1,20.083
2020-07-30T23:30:00Z,MCD,10,9.176
2020-07-30T23:30:00Z,MCD,12,7.983
2020-07-30T23:30:00Z,MCD,2,19.662
2020-07-30T23:30:00Z,MCD,4,16.332
2020-07-30T23:30:00Z,MCD,6,14.134
2020-07-30T23:30:00Z,MCD,8,12.69
2020-07-30T23:30:00Z,MCD,1,19.975
2020-07-31T00:00:00Z,MCD,10,9.275
2020-07-31T00:00:00Z,MCD,12,7.983
2020-07-31T00:00:00Z,MCD,2,19.662
2020-07-31T00:00:00Z,MCD,4,16.237
2020-07-31T00:00:00Z,MCD,6,13.942
2020-07-31T00:00:00Z,MCD,8,13.269
2020-07-31T00:00:00Z,MCD,1,19.925
2020-07-31T00:30:00Z,MCD,10,9.373
