name,index,unique_day,middle,lower,upper,yday,year,lake
GPP,1,1,0.20200048156486605,0.01949301569607649,0.3980549520780292,189,2022,LOR
GPP,2,2,12.411867286245428,1.6110564280424289,23.95545715404248,190,2022,LOR
GPP,3,3,12.682719239521788,2.0197684648814405,23.91754186348665,191,2022,LOR
GPP,4,4,13.201593776434215,2.4197384198121976,24.546987830482664,192,2022,LOR
GPP,5,5,14.419342436797134,2.978401896791079,26.088896533914873,193,2022,LOR
GPP,6,6,11.078640950122956,2.686334606905852,19.707538553488867,194,2022,LOR
GPP,7,7,13.38990943549298,3.5002683486489294,23.33370077016646,195,2022,LOR
GPP,8,8,12.679928702786208,3.47482732907647,21.606736381179577,196,2022,LOR
GPP,9,9,13.782781246723388,4.0003629180762825,23.2605794548153,197,2022,LOR
GPP,10,10,14.78566070492999,4.767498666829985,24.587981018062912,198,2022,LOR
GPP,11,11,12.730650313972188,4.265843893697204,20.859814392582415,199,2022,LOR
GPP,12,12,15.375585314390364,5.6674424506621675,24.95850870971333,200,2022,LOR
GPP,13,13,14.437298244720022,5.855306564253596,23.161885169388636,201,2022,LOR
GPP,14,14,14.939291351099332,6.362697287644385,23.67383712991557,202,2022,LOR
GPP,15,15,13.986725322338067,6.122558076370507,22.025629286126403,203,2022,LOR
GPP,16,16,17.32981501796393,7.944895521221796,26.99040732460496,204,2022,LOR
GPP,17,17,14.710168893316885,6.8000765909028535,22.708283269145312,205,2022,LOR
GPP,18,18,15.852980081900965,7.358370369982723,24.43051131255655,206,2022,LOR
GPP,19,19,16.652011166783534,8.001790512477443,25.3273065603749,207,2022,LOR
GPP,20,20,15.95823950787455,7.961209456457607,24.413133828153804,208,2022,LOR
GPP,21,21,15.949282396105758,8.079800103852412,24.326451568627053,209,2022,LOR
GPP,22,22,14.980704147257828,7.836718784008561,22.744151379606944,210,2022,LOR
GPP,23,23,14.102759597680642,7.5557581664146625,21.17954649533019,211,2022,LOR
GPP,24,24,14.931831527345189,7.932211994288997,22.302480446869698,212,2022,LOR
GPP,25,25,13.81651174624691,7.476211963286474,20.540920503582093,213,2022,LOR
GPP,26,26,13.608892166209351,7.437098418524427,20.096703375186127,214,2022,LOR
GPP,27,27,14.333961654911368,7.927547593734757,21.064867278578976,215,2022,LOR
GPP,28,28,14.034067091446424,7.787651961738813,20.590540996797365,216,2022,LOR
GPP,29,29,14.587373903741051,8.284984472782229,21.2998879584384,217,2022,LOR
GPP,30,30,15.309169381683962,8.56528818811958,22.34110937041058,218,2022,LOR
GPP,31,31,15.690045887658847,8.92071060893623,22.83382401995107,219,2022,LOR
GPP,32,32,16.441705454771075,9.338102028311033,23.900114956363392,220,2022,LOR
GPP,33,33,14.290834158399075,8.101020271185233,20.63193977165963,221,2022,LOR
GPP,34,34,9.831223700051252,5.6600049321727735,14.12718302764574,222,2022,LOR
GPP,35,35,12.09144056206345,6.94003088662461,17.34691258879546,223,2022,LOR
GPP,36,36,10.55063257295025,6.004318972554537,15.173645773604804,224,2022,LOR
GPP,37,37,13.95076350290899,7.965031168837389,20.02808670367649,225,2022,LOR
GPP,38,38,16.294619306343336,9.460453837878005,23.360807482284983,226,2022,LOR
GPP,39,39,16.45948274403208,9.634262005945317,23.63725928650928,227,2022,LOR
GPP,40,40,16.346031004002935,9.544847526685553,23.295141661018885,228,2022,LOR
GPP,41,41,14.672709440104963,8.530893240649466,20.964704191281783,229,2022,LOR
