datetime,wtr_0,wtr_10,wtr_2,wtr_3,wtr_4,wtr_5,wtr_6,wtr_8,wtr_1
2021-07-15T07:30:00Z,18.711,10.944,18.806,18.236,16.808,15.091,13.942,11.334,18.564
2021-07-15T08:00:00Z,18.806,11.041,18.806,18.331,16.808,15.091,13.846,11.431,18.547
2021-07-15T08:30:00Z,18.711,11.041,18.806,18.331,16.808,15.187,13.75,11.625,18.547
2021-07-15T09:00:00Z,18.806,11.041,18.996,18.426,16.999,15.282,13.75,11.625,18.589
2021-07-15T09:30:00Z,18.996,11.041,18.996,18.521,17.094,15.378,13.846,11.625,18.606
2021-07-15T10:00:00Z,18.996,10.944,18.901,18.236,16.903,15.378,13.75,11.625,18.631
2021-07-15T10:30:00Z,19.282,11.041,19.092,18.711,17.284,15.473,14.038,11.625,18.656
2021-07-15T11:00:00Z,19.377,11.041,18.996,18.806,17.475,15.473,14.038,11.625,18.723
2021-07-15T11:30:00Z,19.567,11.041,18.996,18.616,17.094,15.378,13.942,11.528,18.698
2021-07-15T12:00:00Z,20.424,11.041,18.996,18.426,16.999,15.378,13.846,11.625,18.69
2021-07-15T12:30:00Z,20.043,11.041,18.996,18.426,17.094,15.187,13.942,11.625,18.715
2021-07-15T13:00:00Z,19.853,11.041,18.996,18.426,17.189,15.378,13.942,11.625,18.74
2021-07-15T13:30:00Z,19.948,11.139,19.187,18.711,17.284,15.664,14.038,11.722,18.732
2021-07-15T14:00:00Z,20.043,11.139,19.187,18.711,17.284,15.664,14.038,11.722,18.799
2021-07-15T14:30:00Z,20.234,11.139,19.282,18.711,17.284,15.664,14.134,11.722,18.816
2021-07-15T15:00:00Z,20.234,11.041,19.187,18.616,17.284,15.378,14.038,11.722,18.85
2021-07-15T15:30:00Z,20.329,11.041,19.187,18.616,17.189,15.282,14.038,11.625,18.858
2021-07-15T16:00:00Z,20.234,10.944,19.092,18.521,17.094,15.378,14.038,11.625,18.833
2021-07-15T16:30:00Z,20.71,10.944,19.092,18.616,17.094,15.473,14.038,11.625,18.833
2021-07-15T17:00:00Z,20.043,11.041,19.092,18.616,16.999,15.473,13.942,11.625,18.858
2021-07-15T17:30:00Z,19.662,11.041,18.996,18.521,16.903,15.378,13.942,11.528,18.883
2021-07-15T18:00:00Z,19.853,11.041,19.092,18.616,17.094,15.378,13.846,11.625,18.9
2021-07-15T18:30:00Z,19.758,11.041,19.187,18.616,16.999,15.473,13.846,11.625,18.925
2021-07-15T19:00:00Z,19.758,11.041,18.996,18.331,17.094,15.187,13.846,11.722,18.908
2021-07-15T19:30:00Z,19.567,10.944,18.996,18.331,16.808,15.473,13.846,11.528,18.9
2021-07-15T20:00:00Z,19.377,10.944,18.996,18.236,17.094,15.282,13.75,11.431,18.934
2021-07-15T20:30:00Z,19.567,11.041,18.901,18.14,17.284,15.091,13.846,11.528,18.925
2021-07-15T21:00:00Z,19.662,11.041,18.996,18.426,17.094,14.9,13.846,11.528,18.9
2021-07-15T21:30:00Z,19.377,11.041,18.996,18.426,16.808,14.996,13.942,11.431,19.043
2021-07-15T22:00:00Z,19.377,10.944,18.996,18.331,16.618,15.187,13.942,11.528,19.202
2021-07-15T22:30:00Z,19.758,11.041,18.901,18.236,16.713,15.282,13.942,11.431,19.177
2021-07-15T23:00:00Z,19.567,10.944,18.901,18.331,16.713,15.378,13.846,11.528,19.034
2021-07-15T23:30:00Z,19.377,10.944,18.901,18.331,16.713,15.378,13.654,11.528,18.976
2021-07-16T00:00:00Z,19.282,11.041,18.901,18.331,16.523,15.282,13.558,11.625,19.068
2021-07-16T00:30:00Z,19.282,10.944,18.901,18.426,16.618,15.091,13.654,11.625,19.068
2021-07-16T01:00:00Z,19.282,10.846,18.901,18.331,16.713,15.187,13.75,11.528,18.967
2021-07-16T01:30:00Z,19.187,10.944,18.901,18.426,16.713,15.187,13.75,11.334,18.85
2021-07-16T02:00:00Z,19.187,10.944,18.901,18.331,16.713,15.187,13.846,11.431,18.858
2021-07-16T02:30:00Z,19.092,10.944,18.901,18.331,16.618,15.187,13.942,11.334,18.875
2021-07-16T03:00:00Z,18.996,11.041,18.901,18.426,16.808,14.996,13.942,11.431,18.808
2021-07-16T03:30:00Z,18.901,11.041,18.901,18.331,16.808,15.091,13.942,11.431,18.766
2021-07-16T04:00:00Z,18.901,11.041,18.901,18.426,16.713,15.091,13.75,11.528,18.723
2021-07-16T04:30:00Z,18.806,10.846,18.901,18.331,16.713,15.187,13.75,11.625,18.698
2021-07-16T05:00:00Z,18.806,10.846,18.806,18.331,16.808,15.091,13.654,11.528,18.656
2021-07-16T05:30:00Z,18.806,10.944,18.806,18.236,16.808,15.187,13.75,11.528,18.631
2021-07-16T06:00:00Z,18.711,10.944,18.806,18.236,16.808,15.187,13.75,11.528,18.589
2021-07-16T06:30:00Z,18.711,11.041,18.711,18.331,16.903,15.187,13.654,11.528,18.564
2021-07-16T07:00:00Z,18.711,10.944,18.711,18.331,16.808,15.091,13.846,11.431,18.505
2021-07-16T07:30:00Z,18.616,10.944,18.711,18.521,16.713,15.091,13.846,11.528,18.479
2021-07-16T08:00:00Z,18.616,10.944,18.711,18.521,16.808,15.091,13.846,11.528,18.446
2021-07-16T08:30:00Z,18.616,10.944,18.711,18.616,16.903,15.187,13.75,11.431,18.421
2021-07-16T09:00:00Z,18.711,11.041,18.806,18.616,17.094,15.282,13.846,11.528,18.446
2021-07-16T09:30:00Z,18.711,11.139,18.806,18.426,17.094,15.473,14.038,11.528,18.488
2021-07-16T10:00:00Z,18.806,11.139,18.806,18.426,17.475,15.473,13.942,11.625,18.513
2021-07-16T10:30:00Z,18.996,11.236,18.901,18.521,17.475,15.473,13.942,11.722,18.522
2021-07-16T11:00:00Z,19.282,11.139,18.996,18.426,17.57,15.473,13.942,11.722,18.53
2021-07-16T11:30:00Z,19.472,11.139,19.092,18.711,17.284,15.569,13.942,11.819,18.53
2021-07-16T12:00:00Z,19.377,11.139,18.996,18.616,17.284,15.473,14.038,11.722,18.555
2021-07-16T12:30:00Z,19.758,10.944,18.806,18.426,16.999,15.378,13.942,11.528,18.555
2021-07-16T13:00:00Z,19.758,11.041,18.806,18.426,16.999,15.282,13.942,11.528,18.572
2021-07-16T13:30:00Z,20.043,11.041,18.996,18.616,17.094,15.378,14.038,11.625,18.623
2021-07-16T14:00:00Z,19.853,11.139,18.996,18.521,17.189,15.473,14.038,11.722,18.665
2021-07-16T14:30:00Z,19.948,11.139,19.092,18.616,17.284,15.664,14.134,11.625,18.665
2021-07-16T15:00:00Z,20.329,11.139,19.092,18.711,17.284,15.473,14.038,11.722,18.707
2021-07-16T15:30:00Z,20.615,11.139,19.187,18.616,17.284,15.378,14.134,11.819,18.766
2021-07-16T16:00:00Z,20.519,11.139,19.092,18.616,17.094,15.473,14.038,11.722,18.74
2021-07-16T16:30:00Z,20.71,11.041,19.092,18.616,17.189,15.378,14.134,11.625,18.774
2021-07-16T17:00:00Z,20.71,11.041,19.092,18.616,17.189,15.569,13.846,11.819,18.774
2021-07-16T17:30:00Z,20.996,11.041,19.092,18.616,17.094,15.473,13.942,11.722,18.757
2021-07-16T18:00:00Z,20.901,11.041,18.996,18.616,16.999,15.473,13.942,11.625,18.749
2021-07-16T18:30:00Z,21.378,11.041,18.996,18.711,17.094,15.378,13.846,11.625,18.782
2021-07-16T19:00:00Z,21.187,11.139,18.901,18.711,16.999,15.378,13.846,11.722,18.824
2021-07-16T19:30:00Z,20.901,11.139,18.901,18.616,16.999,15.282,13.942,11.528,18.799
2021-07-16T20:00:00Z,20.71,11.041,18.901,18.521,16.999,15.378,13.846,11.431,18.824
2021-07-16T20:30:00Z,20.519,11.041,18.901,18.426,16.999,15.282,13.846,11.431,18.799
2021-07-16T21:00:00Z,20.519,11.041,18.806,18.331,16.999,15.187,13.942,11.528,18.808
2021-07-16T21:30:00Z,20.138,11.041,18.806,18.426,16.999,15.187,13.846,11.625,18.808
2021-07-16T22:00:00Z,19.948,11.041,18.806,18.426,16.999,15.282,13.846,11.528,18.808
2021-07-16T22:30:00Z,19.853,11.041,18.806,18.426,16.903,15.282,13.942,11.528,18.858
2021-07-16T23:00:00Z,19.662,11.041,18.806,18.426,16.903,15.282,13.846,11.625,18.799
2021-07-16T23:30:00Z,19.567,10.944,18.806,18.426,16.903,15.282,13.846,11.528,18.808
2021-07-17T00:00:00Z,19.377,10.846,18.806,18.426,16.808,15.282,13.846,11.528,18.892
2021-07-17T00:30:00Z,19.282,10.944,18.806,18.426,16.713,15.282,13.846,11.528,18.875
2021-07-17T01:00:00Z,19.282,11.041,18.806,18.331,16.808,15.378,13.654,11.625,18.833
2021-07-17T01:30:00Z,19.282,11.041,18.806,18.331,16.903,15.378,13.654,11.528,18.824
2021-07-17T02:00:00Z,19.187,11.041,18.806,18.426,16.808,15.282,13.75,11.528,18.799
2021-07-17T02:30:00Z,19.092,11.041,18.806,18.426,16.903,15.187,13.942,11.431,18.799
2021-07-17T03:00:00Z,18.996,11.041,18.806,18.426,16.808,15.091,13.846,11.431,18.766
2021-07-17T03:30:00Z,18.901,11.041,18.806,18.426,16.808,15.187,14.038,11.528,18.723
2021-07-17T04:00:00Z,18.806,11.041,18.806,18.521,16.903,15.091,13.942,11.528,18.698
2021-07-17T04:30:00Z,18.806,10.944,18.806,18.426,16.808,15.187,13.942,11.528,18.656
2021-07-17T05:00:00Z,18.806,10.944,18.806,18.426,16.713,15.282,13.846,11.528,18.631
2021-07-17T05:30:00Z,18.711,10.944,18.711,18.331,16.713,15.282,13.75,11.528,18.597
2021-07-17T06:00:00Z,18.711,10.944,18.711,18.331,16.808,15.282,13.654,11.625,18.53
2021-07-17T06:30:00Z,18.616,11.041,18.711,18.331,16.903,15.282,13.654,11.625,18.505
2021-07-17T07:00:00Z,18.616,11.041,18.711,18.426,16.903,15.282,13.654,11.528,18.463
2021-07-17T07:30:00Z,18.616,11.041,18.711,18.426,16.903,15.187,13.942,11.528,18.471
2021-07-17T08:00:00Z,18.616,11.041,18.711,18.616,16.903,15.187,13.942,11.431,18.412
2021-07-17T08:30:00Z,18.616,11.041,18.711,18.616,16.999,15.091,13.942,11.528,18.421
2021-07-17T09:00:00Z,18.616,11.139,18.806,18.711,17.094,15.282,14.038,11.625,18.437
2021-07-17T09:30:00Z,18.711,11.139,18.806,18.711,17.094,15.282,14.038,11.625,18.463
2021-07-17T10:00:00Z,18.806,11.139,18.806,18.426,17.284,15.378,14.134,11.625,18.471
2021-07-17T10:30:00Z,18.996,11.139,18.901,18.426,17.284,15.473,14.038,11.625,18.488
2021-07-17T11:00:00Z,19.187,11.139,18.901,18.616,17.379,15.473,13.846,11.722,18.522
2021-07-17T11:30:00Z,19.377,11.041,18.806,18.616,17.284,15.473,13.846,11.625,18.479
2021-07-17T12:00:00Z,19.662,11.041,18.806,18.426,17.189,15.378,13.846,11.722,18.513
2021-07-17T12:30:00Z,19.853,11.041,18.901,18.616,17.284,15.473,13.846,11.722,18.513
2021-07-17T13:00:00Z,19.567,11.139,18.806,18.426,17.284,15.378,13.942,11.625,18.513
2021-07-17T13:30:00Z,20.138,11.139,18.901,18.521,17.189,15.473,13.942,11.625,18.53
2021-07-17T14:00:00Z,20.043,11.139,18.901,18.426,17.189,15.569,13.942,11.722,18.606
2021-07-17T14:30:00Z,19.948,11.236,19.092,18.616,17.284,15.569,14.038,11.625,18.648
2021-07-17T15:00:00Z,20.329,11.236,19.092,18.616,17.475,15.569,14.038,11.722,18.673
2021-07-17T15:30:00Z,20.234,11.139,19.092,18.616,17.284,15.473,14.134,11.722,18.673
2021-07-17T16:00:00Z,20.519,11.139,19.187,18.711,17.094,15.664,14.134,11.819,18.74
2021-07-17T16:30:00Z,20.805,11.139,19.092,18.806,17.094,15.76,14.134,11.819,18.766
2021-07-17T17:00:00Z,20.71,11.139,19.092,18.711,17.189,15.76,13.942,11.819,18.791
2021-07-17T17:30:00Z,20.996,11.139,19.092,18.711,17.379,15.569,13.942,11.916,18.808
2021-07-17T18:00:00Z,20.901,11.139,18.996,18.616,17.379,15.569,13.942,11.819,18.757
2021-07-17T18:30:00Z,21.091,11.139,18.901,18.616,17.284,15.473,13.942,11.625,18.732
2021-07-17T19:00:00Z,21.378,11.139,18.901,18.616,17.189,15.378,13.942,11.528,18.766
2021-07-17T19:30:00Z,21.091,11.139,18.901,18.616,17.189,15.282,14.038,11.625,18.799
2021-07-17T20:00:00Z,20.71,11.041,18.901,18.616,17.094,15.091,13.942,11.528,18.816
2021-07-17T20:30:00Z,20.519,11.041,18.901,18.616,17.094,15.091,13.942,11.528,18.833
2021-07-17T21:00:00Z,20.519,11.041,18.806,18.521,16.903,15.187,14.134,11.528,18.816
2021-07-17T21:30:00Z,20.519,11.041,18.806,18.426,16.999,15.378,14.038,11.528,18.816
2021-07-17T22:00:00Z,20.329,11.041,18.806,18.426,16.999,15.378,13.846,11.528,18.766
2021-07-17T22:30:00Z,20.234,11.139,18.806,18.331,16.999,15.473,13.846,11.625,18.791
2021-07-17T23:00:00Z,20.043,11.139,18.806,18.426,16.999,15.282,13.75,11.722,18.766
2021-07-17T23:30:00Z,19.853,10.944,18.806,18.521,16.999,15.282,13.654,11.625,18.791
2021-07-18T00:00:00Z,19.567,10.944,18.806,18.521,16.999,15.282,13.75,11.528,18.757
2021-07-18T00:30:00Z,19.377,10.944,18.806,18.426,16.808,15.282,13.942,11.528,18.833
2021-07-18T01:00:00Z,19.282,10.944,18.806,18.521,16.713,15.378,13.846,11.528,18.9
2021-07-18T01:30:00Z,19.187,11.041,18.806,18.426,16.808,15.378,13.942,11.528,18.841
2021-07-18T02:00:00Z,19.282,11.139,18.806,18.426,16.903,15.282,13.75,11.528,18.791
2021-07-18T02:30:00Z,19.187,11.139,18.806,18.521,16.903,15.187,13.846,11.528,18.74
2021-07-18T03:00:00Z,19.187,11.139,18.806,18.426,16.808,15.282,13.942,11.528,18.723
2021-07-18T03:30:00Z,19.092,11.041,18.806,18.426,16.903,15.282,13.942,11.528,18.723
2021-07-18T04:00:00Z,18.996,11.041,18.806,18.331,16.808,15.282,13.846,11.625,18.715
2021-07-18T04:30:00Z,18.996,11.041,18.806,18.331,16.903,15.282,13.846,11.625,18.715
2021-07-18T05:00:00Z,18.806,11.041,18.806,18.331,16.999,15.282,13.846,11.625,18.707
2021-07-18T05:30:00Z,18.806,10.944,18.806,18.426,16.903,15.282,13.846,11.625,18.656
2021-07-18T06:00:00Z,18.806,10.944,18.806,18.426,16.999,15.282,13.846,11.625,18.606
2021-07-18T06:30:00Z,18.806,10.944,18.711,18.331,16.903,15.187,13.846,11.528,18.606
2021-07-18T07:00:00Z,18.711,11.041,18.806,18.426,16.903,15.282,13.846,11.528,18.572
2021-07-18T07:30:00Z,18.711,11.041,18.806,18.426,16.903,15.187,13.846,11.528,18.547
2021-07-18T08:00:00Z,18.711,11.139,18.806,18.426,16.999,15.282,13.846,11.528,18.522
2021-07-18T08:30:00Z,18.711,11.139,18.806,18.426,17.094,15.378,13.942,11.528,18.522
2021-07-18T09:00:00Z,18.711,11.139,18.806,18.521,17.094,15.378,14.038,11.625,18.513
2021-07-18T09:30:00Z,18.806,11.139,18.901,18.521,17.189,15.473,13.942,11.625,18.555
2021-07-18T10:00:00Z,18.996,11.139,18.901,18.616,17.189,15.473,13.942,11.625,18.564
2021-07-18T10:30:00Z,19.282,11.139,18.901,18.616,17.379,15.569,13.942,11.625,18.564
2021-07-18T11:00:00Z,19.282,11.139,18.996,18.616,17.379,15.569,14.038,11.722,18.564
2021-07-18T11:30:00Z,20.424,11.236,19.187,18.711,17.57,15.664,14.038,11.722,18.606
2021-07-18T12:00:00Z,20.805,11.139,19.282,18.711,17.475,15.76,14.134,11.722,18.623
2021-07-18T12:30:00Z,20.805,11.236,19.282,18.806,17.475,15.76,14.134,11.819,18.673
2021-07-18T13:00:00Z,20.043,11.236,19.282,18.806,17.57,15.76,14.23,11.916,18.723
2021-07-18T13:30:00Z,20.424,11.334,19.282,18.901,17.475,15.76,14.134,11.819,18.791
2021-07-18T14:00:00Z,20.519,11.334,19.282,18.806,17.665,15.76,14.23,11.819,18.816
2021-07-18T14:30:00Z,21.473,11.334,19.187,18.806,17.76,15.76,14.134,11.819,18.824
2021-07-18T15:00:00Z,20.901,11.334,19.187,18.901,17.76,15.76,14.23,11.819,18.858
2021-07-18T15:30:00Z,22.142,11.236,19.282,18.901,17.57,15.76,14.325,11.819,18.866
2021-07-18T16:00:00Z,21.951,11.236,19.282,18.996,17.379,15.855,14.23,11.819,18.984
2021-07-18T16:30:00Z,21.473,11.236,19.282,18.996,17.57,15.76,14.134,11.916,19.043
2021-07-18T17:00:00Z,22.142,11.236,19.282,18.901,17.76,15.76,14.038,11.819,19.001
2021-07-18T17:30:00Z,22.142,11.236,19.282,18.996,17.57,15.76,14.038,11.916,18.934
2021-07-18T18:00:00Z,22.238,11.236,19.282,18.901,17.57,15.664,14.134,11.722,18.925
2021-07-18T18:30:00Z,21.76,11.236,19.187,18.901,17.57,15.473,14.134,11.819,18.925
2021-07-18T19:00:00Z,20.805,11.236,19.187,18.901,17.379,15.378,14.038,11.722,18.984
2021-07-18T19:30:00Z,20.71,11.236,19.092,18.806,17.284,15.282,14.038,11.625,19.034
2021-07-18T20:00:00Z,21.473,11.139,19.092,18.806,17.094,15.282,14.134,11.625,19.11
2021-07-18T20:30:00Z,21.569,11.139,19.092,18.521,16.999,15.473,14.134,11.528,19.261
2021-07-18T21:00:00Z,21.187,11.139,18.996,18.616,17.094,15.378,14.134,11.625,18.992
2021-07-18T21:30:00Z,20.996,11.139,18.901,18.521,17.094,15.569,13.846,11.625,18.866
2021-07-18T22:00:00Z,20.805,11.139,18.996,18.616,17.284,15.473,13.75,11.625,18.934
2021-07-18T22:30:00Z,20.805,11.139,18.901,18.616,17.284,15.378,13.846,11.722,19.001
2021-07-18T23:00:00Z,20.615,11.139,18.901,18.711,17.094,15.282,13.942,11.819,19.001
2021-07-18T23:30:00Z,20.329,11.041,18.996,18.616,17.094,15.378,13.942,11.722,19.034
2021-07-19T00:00:00Z,20.329,10.944,18.996,18.711,16.808,15.473,13.846,11.625,19.06
2021-07-19T00:30:00Z,20.234,11.041,18.996,18.616,16.999,15.664,13.846,11.528,19.152
2021-07-19T01:00:00Z,20.234,11.139,18.996,18.521,16.999,15.473,14.038,11.528,19.043
2021-07-19T01:30:00Z,20.138,11.236,18.996,18.616,17.094,15.473,13.942,11.528,18.976
2021-07-19T02:00:00Z,20.043,11.139,18.901,18.711,17.094,15.282,13.942,11.625,18.95
2021-07-19T02:30:00Z,19.853,11.139,18.996,18.616,17.094,15.091,14.038,11.625,18.976
2021-07-19T03:00:00Z,19.758,11.139,18.996,18.616,17.094,15.282,14.038,11.625,19.001
2021-07-19T03:30:00Z,19.662,11.139,18.996,18.616,16.999,15.378,13.942,11.625,19.001
2021-07-19T04:00:00Z,19.567,11.041,18.996,18.616,17.094,15.378,14.038,11.625,19.001
2021-07-19T04:30:00Z,19.377,11.041,18.996,18.616,16.999,15.378,14.038,11.625,19.001
2021-07-19T05:00:00Z,19.377,11.139,18.996,18.616,16.999,15.378,13.846,11.722,19.068
2021-07-19T05:30:00Z,19.282,11.041,18.996,18.616,17.094,15.378,13.75,11.625,19.076
2021-07-19T06:00:00Z,19.282,11.041,18.996,18.616,17.094,15.282,13.942,11.722,19.043
2021-07-19T06:30:00Z,19.377,11.139,18.996,18.521,16.903,15.378,13.846,11.625,19.034
2021-07-19T07:00:00Z,19.282,11.139,18.996,18.426,17.284,15.473,13.846,11.625,19.043
2021-07-19T07:30:00Z,19.282,11.139,18.996,18.521,17.094,15.473,14.038,11.528,18.992
2021-07-19T08:00:00Z,19.282,11.139,18.996,18.616,17.189,15.282,14.038,11.625,18.967
2021-07-19T08:30:00Z,19.282,11.236,19.092,18.711,16.999,15.378,13.942,11.722,18.959
2021-07-19T09:00:00Z,19.187,11.236,19.092,18.711,17.284,15.378,13.846,11.722,18.959
2021-07-19T09:30:00Z,19.282,11.236,19.187,18.806,17.284,15.473,13.942,11.722,18.967
2021-07-19T10:00:00Z,19.377,11.139,19.187,18.901,17.379,15.569,14.134,11.722,18.959
2021-07-19T10:30:00Z,19.567,11.139,19.187,18.901,17.379,15.664,14.038,11.625,18.976
2021-07-19T11:00:00Z,19.758,11.236,19.187,18.806,17.284,15.664,13.942,11.625,18.976
2021-07-19T11:30:00Z,19.758,11.236,19.092,18.806,17.094,15.569,13.942,11.625,18.967
2021-07-19T12:00:00Z,19.567,11.139,19.187,18.806,17.094,15.473,13.942,11.722,18.992
2021-07-19T12:30:00Z,19.567,11.139,19.187,18.806,17.094,15.569,14.038,11.819,19.034
2021-07-19T13:00:00Z,19.567,11.139,19.092,18.806,17.284,15.378,14.038,11.722,19.018
2021-07-19T13:30:00Z,19.662,11.236,19.187,18.806,17.284,15.569,13.942,11.722,19.051
2021-07-19T14:00:00Z,19.662,11.139,19.187,18.806,17.284,15.664,14.134,11.722,19.034
2021-07-19T14:30:00Z,19.758,11.139,19.187,18.806,17.284,15.569,14.038,11.625,19.043
2021-07-19T15:00:00Z,19.567,11.139,19.282,18.901,17.475,15.473,14.23,11.625,19.009
2021-07-19T15:30:00Z,19.377,11.139,19.282,18.996,17.379,15.282,14.038,11.625,19.102
2021-07-19T16:00:00Z,19.377,11.139,19.472,18.996,16.999,15.187,14.038,11.722,19.152
2021-07-19T16:30:00Z,19.377,11.236,19.567,18.901,17.189,15.569,14.23,11.819,19.16
2021-07-19T17:00:00Z,19.472,11.236,19.853,18.616,17.57,16.046,14.038,11.819,19.244
2021-07-19T17:30:00Z,19.567,11.236,19.567,18.521,17.665,15.951,13.654,11.722,19.261
2021-07-19T18:00:00Z,19.567,11.236,19.377,18.711,17.379,15.569,14.134,11.722,19.295
2021-07-19T18:30:00Z,19.662,11.236,19.187,18.711,17.284,15.378,14.038,11.722,19.303
2021-07-19T19:00:00Z,19.662,11.139,19.187,18.806,17.475,15.664,13.846,11.722,19.311
2021-07-19T19:30:00Z,19.662,11.236,19.187,18.711,17.284,15.378,13.846,11.722,19.295
2021-07-19T20:00:00Z,19.567,11.139,19.092,18.711,17.189,15.282,14.134,11.625,19.32
2021-07-19T20:30:00Z,19.567,11.139,19.092,18.711,16.903,15.378,14.23,11.528,19.278
2021-07-19T21:00:00Z,19.567,11.139,19.092,18.711,16.903,15.569,14.038,11.528,19.261
2021-07-19T21:30:00Z,19.567,11.139,19.092,18.616,16.903,15.569,13.942,11.625,19.261
2021-07-19T22:00:00Z,19.567,11.236,19.092,18.806,16.999,15.473,13.846,11.722,19.177
2021-07-19T22:30:00Z,19.472,11.041,19.092,18.806,16.999,15.664,13.846,11.722,19.169
2021-07-19T23:00:00Z,19.472,11.041,19.092,18.901,16.903,15.473,13.942,11.722,19.16
2021-07-19T23:30:00Z,19.377,11.139,19.092,18.806,16.999,15.378,13.75,11.625,19.194
2021-07-20T00:00:00Z,19.377,11.139,19.092,18.711,16.999,15.378,13.942,11.625,19.219
2021-07-20T00:30:00Z,19.377,11.139,19.092,18.616,17.094,15.473,14.038,11.625,19.177
2021-07-20T01:00:00Z,19.377,11.139,19.092,18.616,17.094,15.473,14.134,11.528,19.169
2021-07-20T01:30:00Z,19.282,11.139,19.092,18.616,17.189,15.187,14.038,11.625,19.11
2021-07-20T02:00:00Z,19.282,11.139,19.092,18.616,17.189,15.091,13.942,11.625,19.11
2021-07-20T02:30:00Z,19.282,11.041,19.092,18.616,17.189,15.091,13.942,11.722,19.068
2021-07-20T03:00:00Z,19.187,11.139,19.092,18.616,17.284,15.282,13.846,11.625,19.026
2021-07-20T03:30:00Z,19.187,11.139,19.092,18.521,17.189,15.378,14.038,11.722,19.018
2021-07-20T04:00:00Z,19.187,11.139,19.092,18.616,17.094,15.378,14.038,11.625,19.001
2021-07-20T04:30:00Z,19.092,11.139,19.092,18.616,16.999,15.473,13.942,11.528,18.95
2021-07-20T05:00:00Z,19.092,11.139,19.092,18.616,16.903,15.473,13.846,11.625,18.942
2021-07-20T05:30:00Z,19.092,11.139,19.092,18.616,16.903,15.378,13.846,11.722,18.934
2021-07-20T06:00:00Z,19.092,11.139,19.092,18.616,16.999,15.378,13.75,11.625,18.892
2021-07-20T06:30:00Z,18.996,11.041,19.092,18.711,16.999,15.473,13.75,11.528,18.875
2021-07-20T07:00:00Z,19.092,11.139,19.092,18.616,16.999,15.569,13.75,11.528,18.841
2021-07-20T07:30:00Z,18.996,11.139,19.092,18.616,17.094,15.569,13.75,11.528,18.858
2021-07-20T08:00:00Z,18.996,11.139,19.092,18.711,16.999,15.569,13.846,11.625,18.833
2021-07-20T08:30:00Z,18.996,11.139,19.092,18.806,16.999,15.378,13.942,11.625,18.799
2021-07-20T09:00:00Z,18.996,11.236,19.092,18.806,17.284,15.282,14.038,11.625,18.824
2021-07-20T09:30:00Z,19.092,11.334,19.187,18.711,17.475,15.282,14.038,11.722,18.833
2021-07-20T10:00:00Z,19.187,11.334,19.187,18.711,17.475,15.473,14.134,11.625,18.866
2021-07-20T10:30:00Z,19.377,11.236,19.282,18.711,17.284,15.569,14.23,11.722,18.866
2021-07-20T11:00:00Z,19.282,11.139,19.282,18.711,17.284,15.664,14.23,11.722,18.866
2021-07-20T11:30:00Z,19.472,11.236,19.282,18.806,17.475,15.664,14.134,11.819,18.892
2021-07-20T12:00:00Z,19.567,11.236,19.282,18.806,17.665,15.664,14.134,11.819,18.908
2021-07-20T12:30:00Z,19.662,11.236,19.377,18.996,17.855,15.569,14.038,11.916,18.934
2021-07-20T13:00:00Z,20.234,11.236,19.377,18.996,17.665,15.473,14.134,12.013,18.976
2021-07-20T13:30:00Z,20.615,11.236,19.567,19.187,17.284,15.76,14.23,12.013,19.093
2021-07-20T14:00:00Z,20.234,11.236,19.472,18.996,17.665,15.76,14.23,11.819,19.135
2021-07-20T14:30:00Z,20.519,11.236,19.472,18.996,17.379,15.855,14.325,11.625,19.118
2021-07-20T15:00:00Z,20.043,11.334,19.472,19.092,17.665,15.951,14.038,11.819,19.127
2021-07-20T15:30:00Z,19.853,11.334,19.377,18.711,17.284,15.76,13.846,11.819,19.11
2021-07-20T16:00:00Z,19.662,11.334,19.377,18.711,17.475,15.664,13.942,11.819,19.085
2021-07-20T16:30:00Z,19.662,11.236,19.377,18.901,17.665,15.473,14.134,11.722,19.051
2021-07-20T17:00:00Z,19.662,11.236,19.377,18.996,17.76,15.378,13.846,11.625,19.093
2021-07-20T17:30:00Z,20.043,11.236,19.377,18.806,17.189,15.378,14.038,11.625,19.16
2021-07-20T18:00:00Z,20.615,11.236,19.377,18.996,16.999,15.378,14.23,11.722,19.16
2021-07-20T18:30:00Z,20.519,11.236,19.472,18.901,16.999,15.855,14.23,11.625,19.328
2021-07-20T19:00:00Z,21.187,11.236,19.377,18.616,17.284,15.76,14.23,11.625,19.337
2021-07-20T19:30:00Z,20.996,11.236,19.282,18.616,17.57,15.569,13.846,11.722,19.278
2021-07-20T20:00:00Z,20.424,11.236,19.187,18.616,17.57,15.473,13.942,11.722,19.244
2021-07-20T20:30:00Z,20.138,11.236,19.187,18.616,17.475,15.378,13.942,11.916,19.244
2021-07-20T21:00:00Z,20.043,11.139,19.187,18.806,17.284,15.378,13.846,11.722,19.219
